Data opsamlet af Aarhus Universitet. Institut for Miljoevidenskab <br> Data er kvalitetskontrolleret til 1. april 2021. Data efter denne dato er ikke manuelt kontrolleret og kan indeholde fejl <br>For yderligere information se https://envs.au.dk/faglige-omraader/luftforurening-udledninger-og-effekter/luftforurening/ eller kontakt Thomas Ellermann tel@envs.au.dk <br> <br>Gasser: NO2: Kvælstofdioxid µg/m<sup>3</sup>. NOx: Kvælstofoxider µg/m<sup>3</sup>. O3: Ozon µg/m<sup>3</sup>
Data fra Aalborg Tag
Recorded;CO;NO2;SO2;NOx;
25-01-2022 13:30:00;0.16;18;0.75;28.02;Data er manuelt kontrolleret
25-01-2022 13:00:00;0.15;19.58;0.8;32.21;Data er manuelt kontrolleret
25-01-2022 12:30:00;0.16;21.09;0.69;33.32;Data er manuelt kontrolleret
25-01-2022 12:00:00;0.15;17.77;0.8;28.82;Data er manuelt kontrolleret
25-01-2022 11:30:00;0.15;18.47;0.75;28.48;Data er manuelt kontrolleret
25-01-2022 11:00:00;0.16;18.3;0.56;28.19;Data er manuelt kontrolleret
25-01-2022 10:30:00;0.15;12.47;0.4;18.55;Data er manuelt kontrolleret
25-01-2022 10:00:00;0.13;20.87;0.29;28.61;Data er manuelt kontrolleret
25-01-2022 09:30:00;0.13;14.19;0.19;19.49;Data er manuelt kontrolleret
25-01-2022 09:00:00;0.15;14.17;0.32;18.59;Data er manuelt kontrolleret
25-01-2022 08:30:00;0.16;18.36;0.32;24.52;Data er manuelt kontrolleret
25-01-2022 08:00:00;0.19;23.56;0.35;32.19;Data er manuelt kontrolleret
25-01-2022 07:30:00;0.2;31.96;0.4;54.39;Data er manuelt kontrolleret
25-01-2022 07:00:00;0.19;18.55;0.24;29.38;Data er manuelt kontrolleret
25-01-2022 06:30:00;0.17;14.15;0.27;19.58;Data er manuelt kontrolleret
25-01-2022 06:00:00;0.17;10.23;0.13;14.76;Data er manuelt kontrolleret
25-01-2022 05:30:00;0.15;7.08;0.19;9.54;Data er manuelt kontrolleret
25-01-2022 05:00:00;0.16;6.71;0;7.08;Data er manuelt kontrolleret
25-01-2022 04:30:00;0.15;5.24;0.11;5.22;Data er manuelt kontrolleret
25-01-2022 03:30:00;0.16;2.79;0;3.39;Data er manuelt kontrolleret
25-01-2022 03:00:00;0.16;1.51;0.03;1.49;Data er manuelt kontrolleret
25-01-2022 02:30:00;0.16;1.26;0;1.89;Data er manuelt kontrolleret
25-01-2022 02:00:00;0.15;1.55;0.03;2.51;Data er manuelt kontrolleret
25-01-2022 01:30:00;0.15;3.27;0.08;4.28;Data er manuelt kontrolleret
25-01-2022 01:00:00;0.16;3.02;0;3.82;Data er manuelt kontrolleret
25-01-2022 00:30:00;0.16;2.62;0.08;3.23;Data er manuelt kontrolleret
25-01-2022 00:00:00;0.15;2.28;0.11;2.66;Data er manuelt kontrolleret
24-01-2022 23:30:00;0.16;2.41;0.19;3.27;Data er manuelt kontrolleret
24-01-2022 23:00:00;0.16;3.08;0.19;4.42;Data er manuelt kontrolleret
24-01-2022 22:30:00;0.16;3.16;0.13;4.49;Data er manuelt kontrolleret
24-01-2022 22:00:00;0.15;3.02;0.19;4.55;Data er manuelt kontrolleret
24-01-2022 21:30:00;0.16;3.73;0.24;6.83;Data er manuelt kontrolleret
24-01-2022 21:00:00;0.15;4.55;0.16;7.84;Data er manuelt kontrolleret
24-01-2022 20:30:00;0.16;4.78;0.16;7.55;Data er manuelt kontrolleret
24-01-2022 20:00:00;0.15;4.82;0.19;7.54;Data er manuelt kontrolleret
24-01-2022 19:30:00;0.16;4.09;0.08;7.17;Data er manuelt kontrolleret
24-01-2022 19:00:00;0.16;5.28;0.13;8.57;Data er manuelt kontrolleret
24-01-2022 18:30:00;0.17;5.01;0.05;8.55;Data er manuelt kontrolleret
24-01-2022 18:00:00;0.16;6.67;0.08;10.19;Data er manuelt kontrolleret
24-01-2022 17:30:00;0.17;6.75;0.19;11.19;Data er manuelt kontrolleret
24-01-2022 17:00:00;0.17;6.52;0.24;10.06;Data er manuelt kontrolleret
24-01-2022 16:30:00;0.17;6.33;0.16;11.65;Data er manuelt kontrolleret
24-01-2022 16:00:00;0.17;6.71;0.16;11.63;Data er manuelt kontrolleret
24-01-2022 15:30:00;0.17;7.98;0.32;13.79;Data er manuelt kontrolleret
24-01-2022 15:00:00;0.21;8.95;0.21;16.12;Data er manuelt kontrolleret
24-01-2022 14:30:00;0.17;10.37;0.13;17.67;Data er manuelt kontrolleret
24-01-2022 14:00:00;0.17;9.77;0.19;16.81;Data er manuelt kontrolleret
24-01-2022 13:30:00;0.17;8.4;0.19;13.71;Data er manuelt kontrolleret
24-01-2022 13:00:00;0.17;7.54;0.24;13.29;Data er manuelt kontrolleret
24-01-2022 12:30:00;0.16;8.93;0.19;15.41;Data er manuelt kontrolleret
24-01-2022 12:00:00;0.16;10.31;0.29;18.13;Data er manuelt kontrolleret
24-01-2022 11:30:00;0.16;8.38;0.21;14.23;Data er manuelt kontrolleret
24-01-2022 11:00:00;0.15;8.45;0.13;14.71;Data er manuelt kontrolleret
24-01-2022 10:30:00;0.16;7.19;0.16;12.18;Data er manuelt kontrolleret
24-01-2022 10:00:00;0.15;7.54;0.21;12.47;Data er manuelt kontrolleret
24-01-2022 09:30:00;0.16;7.84;0.21;13.43;Data er manuelt kontrolleret
24-01-2022 09:00:00;0.17;7.71;0.24;13.22;Data er manuelt kontrolleret
24-01-2022 08:30:00;0.17;6.88;0.21;10.98;Data er manuelt kontrolleret
24-01-2022 08:00:00;0.17;8.74;0.21;15.17;Data er manuelt kontrolleret
24-01-2022 07:30:00;0.16;7.86;0.19;12.24;Data er manuelt kontrolleret
24-01-2022 07:00:00;0.15;7.99;0.08;13.18;Data er manuelt kontrolleret
24-01-2022 06:30:00;0.16;6.71;0.03;12.05;Data er manuelt kontrolleret
24-01-2022 05:30:00;0.1;2.45;0.24;4.05;Data er manuelt kontrolleret
24-01-2022 05:00:00;0.1;1.11;0.27;1.43;Data er manuelt kontrolleret
24-01-2022 04:30:00;0.1;0.54;0.27;0.13;Data er manuelt kontrolleret
24-01-2022 04:00:00;0.09;0.34;0.29;0;Data er manuelt kontrolleret
24-01-2022 03:30:00;0.1;0.67;0.27;0.29;Data er manuelt kontrolleret
24-01-2022 03:00:00;0.1;0.59;0.24;0.29;Data er manuelt kontrolleret
24-01-2022 02:30:00;0.12;0.69;0.48;0.02;Data er manuelt kontrolleret
24-01-2022 02:00:00;0.12;0.52;0.59;0;Data er manuelt kontrolleret
24-01-2022 01:30:00;0.12;0.99;0.69;0.55;Data er manuelt kontrolleret
24-01-2022 00:30:00;0.12;0.59;0.05;0.52;Data er manuelt kontrolleret
24-01-2022 00:00:00;0.12;0.96;0.11;0.17;Data er manuelt kontrolleret
23-01-2022 23:30:00;0.13;0.92;0.11;0.54;Data er manuelt kontrolleret
23-01-2022 23:00:00;0.14;1.53;0.03;1.78;Data er manuelt kontrolleret
23-01-2022 22:30:00;0.14;2.1;0;2.6;Data er manuelt kontrolleret
23-01-2022 22:00:00;0.14;3.08;0;3.84;Data er manuelt kontrolleret
23-01-2022 21:30:00;0.14;3.42;0.08;4.72;Data er manuelt kontrolleret
23-01-2022 21:00:00;0.13;4.21;0.05;5.58;Data er manuelt kontrolleret
23-01-2022 20:30:00;0.14;4.49;0.05;5.64;Data er manuelt kontrolleret
23-01-2022 20:00:00;0.16;4.74;0.13;6.43;Data er manuelt kontrolleret
23-01-2022 19:30:00;0.15;5.81;0.11;8.93;Data er manuelt kontrolleret
23-01-2022 19:00:00;0.15;5.58;0;7.67;Data er manuelt kontrolleret
23-01-2022 18:30:00;0.16;4.49;0;5.95;Data er manuelt kontrolleret
23-01-2022 18:00:00;0.15;4.93;0;6.96;Data er manuelt kontrolleret
23-01-2022 17:30:00;0.15;5.6;0;8.22;Data er manuelt kontrolleret
23-01-2022 17:00:00;0.15;7.02;0;10.04;Data er manuelt kontrolleret
23-01-2022 16:30:00;0.15;5.58;0;7.73;Data er manuelt kontrolleret
23-01-2022 16:00:00;0.16;5.53;0;7.42;Data er manuelt kontrolleret
23-01-2022 15:30:00;0.17;5.57;0.08;7.78;Data er manuelt kontrolleret
23-01-2022 15:00:00;0.17;7.78;0;10.73;Data er manuelt kontrolleret
23-01-2022 14:30:00;0.16;7.25;0;9.6;Data er manuelt kontrolleret
23-01-2022 14:00:00;0.17;7.44;0.11;10.5;Data er manuelt kontrolleret
23-01-2022 13:30:00;0.17;6.58;0.08;9.96;Data er manuelt kontrolleret
23-01-2022 13:00:00;0.16;6.25;0.11;9.07;Data er manuelt kontrolleret
23-01-2022 12:30:00;0.16;7.82;0.24;11.59;Data er manuelt kontrolleret
23-01-2022 12:00:00;0.17;7.73;0.32;11.13;Data er manuelt kontrolleret
23-01-2022 11:30:00;0.14;4.84;0.29;7;Data er manuelt kontrolleret
23-01-2022 11:00:00;0.15;4.78;0.19;5.76;Data er manuelt kontrolleret
23-01-2022 10:30:00;0.14;4.72;0.19;6.1;Data er manuelt kontrolleret
23-01-2022 10:00:00;0.14;3.35;0.05;3.29;Data er manuelt kontrolleret
23-01-2022 09:30:00;0.14;2.87;0;3.63;Data er manuelt kontrolleret
23-01-2022 09:00:00;0.14;2.66;0.13;3.52;Data er manuelt kontrolleret
23-01-2022 08:30:00;0.14;2.81;0.08;3.29;Data er manuelt kontrolleret
23-01-2022 08:00:00;0.13;3.44;0.13;3.08;Data er manuelt kontrolleret
23-01-2022 07:30:00;0.12;3.98;0.16;2.33;Data er manuelt kontrolleret
23-01-2022 07:00:00;0.13;3.77;0.16;4.4;Data er manuelt kontrolleret
23-01-2022 06:30:00;0.13;3.39;0.03;3.04;Data er manuelt kontrolleret
23-01-2022 06:00:00;0.13;3.12;0.19;1.86;Data er manuelt kontrolleret
23-01-2022 05:30:00;0.14;3.94;0.08;4.02;Data er manuelt kontrolleret
23-01-2022 04:30:00;0.13;3.19;0.11;2.62;Data er manuelt kontrolleret
23-01-2022 04:00:00;0.16;2.37;0.13;3.35;Data er manuelt kontrolleret
23-01-2022 03:30:00;0.16;3.5;0.11;4.05;Data er manuelt kontrolleret
23-01-2022 03:00:00;0.17;6.9;0.05;8.26;Data er manuelt kontrolleret
23-01-2022 02:30:00;0.16;4.11;0.11;4.61;Data er manuelt kontrolleret
23-01-2022 02:00:00;0.16;4.53;0.32;4.97;Data er manuelt kontrolleret
23-01-2022 01:30:00;0.16;4.59;0.16;5.41;Data er manuelt kontrolleret
23-01-2022 01:00:00;0.16;5.32;0.19;6.87;Data er manuelt kontrolleret
23-01-2022 00:30:00;0.16;6.08;0.37;7.17;Data er manuelt kontrolleret
23-01-2022 00:00:00;0.16;5.3;0.21;7.02;Data er manuelt kontrolleret
22-01-2022 23:30:00;0.17;9.35;0.21;12.68;Data er manuelt kontrolleret
22-01-2022 23:00:00;0.17;8.76;0.21;11.26;Data er manuelt kontrolleret
22-01-2022 22:30:00;0.19;16.16;0.13;21.08;Data er manuelt kontrolleret
22-01-2022 22:00:00;0.19;12.28;0.19;15.74;Data er manuelt kontrolleret
22-01-2022 21:30:00;0.19;13.92;0.32;18.36;Data er manuelt kontrolleret
22-01-2022 21:00:00;0.22;14.19;0.16;19.14;Data er manuelt kontrolleret
22-01-2022 20:30:00;0.19;13.75;0.19;17.58;Data er manuelt kontrolleret
22-01-2022 20:00:00;0.2;13.58;0.29;19.62;Data er manuelt kontrolleret
22-01-2022 19:30:00;0.22;15.74;0.4;19.07;Data er manuelt kontrolleret
22-01-2022 19:00:00;0.26;24.31;0.43;31.19;Data er manuelt kontrolleret
22-01-2022 18:30:00;0.24;21.32;0.4;26.87;Data er manuelt kontrolleret
22-01-2022 18:00:00;0.26;18.86;0.24;26.72;Data er manuelt kontrolleret
22-01-2022 17:30:00;0.23;20.56;0.21;27.35;Data er manuelt kontrolleret
22-01-2022 17:00:00;0.22;21.11;0.29;27.02;Data er manuelt kontrolleret
22-01-2022 16:30:00;0.21;15.74;0.11;19.91;Data er manuelt kontrolleret
22-01-2022 16:00:00;0.22;19.91;0.35;26.85;Data er manuelt kontrolleret
22-01-2022 15:30:00;0.22;15.53;0.43;21.9;Data er manuelt kontrolleret
22-01-2022 15:00:00;0.22;13.98;0.32;20.02;Data er manuelt kontrolleret
22-01-2022 14:30:00;0.22;14.32;0.32;19.32;Data er manuelt kontrolleret
22-01-2022 14:00:00;0.22;15.61;0.32;22.49;Data er manuelt kontrolleret
22-01-2022 13:30:00;0.2;13.48;0.43;18.95;Data er manuelt kontrolleret
22-01-2022 13:00:00;0.21;15.76;0.64;22.57;Data er manuelt kontrolleret
22-01-2022 12:30:00;0.2;14.61;0.72;19.74;Data er manuelt kontrolleret
22-01-2022 12:00:00;0.19;12.87;0.67;17.77;Data er manuelt kontrolleret
22-01-2022 11:30:00;0.2;17.54;0.61;27.31;Data er manuelt kontrolleret
22-01-2022 11:00:00;0.28;36.93;0.72;62.29;Data er manuelt kontrolleret
22-01-2022 10:30:00;0.28;45.02;1.06;85.35;Data er manuelt kontrolleret
22-01-2022 10:00:00;0.36;45.36;1.46;108.21;Data er manuelt kontrolleret
22-01-2022 09:30:00;0.3;39.59;1.2;87.52;Data er manuelt kontrolleret
22-01-2022 09:00:00;0.23;37.2;1.09;78.07;Data er manuelt kontrolleret
22-01-2022 08:30:00;0.24;33.01;0.93;60.28;Data er manuelt kontrolleret
22-01-2022 08:00:00;0.21;29.09;0.85;45.71;Data er manuelt kontrolleret
22-01-2022 07:30:00;0.26;23.62;0.75;44.37;Data er manuelt kontrolleret
22-01-2022 07:00:00;0.21;32.42;0.51;45.77;Data er manuelt kontrolleret
22-01-2022 06:30:00;0.2;36.55;0.56;56.61;Data er manuelt kontrolleret
22-01-2022 06:00:00;0.17;24.38;0.4;36.38;Data er manuelt kontrolleret
22-01-2022 05:30:00;0.21;19.37;0.37;29.45;Data er manuelt kontrolleret
22-01-2022 05:00:00;0.2;24.81;0.64;46.01;Data er manuelt kontrolleret
22-01-2022 04:30:00;0.19;18.3;0.45;23.66;Data er manuelt kontrolleret
22-01-2022 03:30:00;0.31;31.04;0.61;60.21;Data er manuelt kontrolleret
22-01-2022 03:00:00;0.28;15.59;0.16;25.82;Data er manuelt kontrolleret
22-01-2022 02:30:00;0.36;23.26;0.29;35.27;Data er manuelt kontrolleret
22-01-2022 02:00:00;0.36;25.05;0.48;53.99;Data er manuelt kontrolleret
22-01-2022 01:30:00;0.4;39.65;1.94;143.63;Data er manuelt kontrolleret
22-01-2022 01:00:00;0.37;38.73;0.61;79.06;Data er manuelt kontrolleret
22-01-2022 00:30:00;0.4;50.18;0.72;88.8;Data er manuelt kontrolleret
22-01-2022 00:00:00;0.64;69.46;1.62;164.74;Data er manuelt kontrolleret
21-01-2022 23:30:00;0.86;69.1;2.82;245.11;Data er manuelt kontrolleret
21-01-2022 23:00:00;0.78;68.54;1.81;186.7;Data er manuelt kontrolleret
21-01-2022 22:30:00;0.65;61.56;1.09;133.17;Data er manuelt kontrolleret
21-01-2022 22:00:00;0.44;38.69;0.35;70.07;Data er manuelt kontrolleret
21-01-2022 21:30:00;0.42;44.31;0.45;76.35;Data er manuelt kontrolleret
21-01-2022 21:00:00;0.37;35.38;0.21;53.26;Data er manuelt kontrolleret
21-01-2022 20:30:00;0.37;30.12;0.13;48.6;Data er manuelt kontrolleret
21-01-2022 20:00:00;0.31;21.23;0;31.21;Data er manuelt kontrolleret
21-01-2022 19:30:00;0.3;18.46;0;24.33;Data er manuelt kontrolleret
21-01-2022 19:00:00;0.31;25.02;0.21;37.71;Data er manuelt kontrolleret
21-01-2022 18:30:00;0.29;16.72;0.13;21.99;Data er manuelt kontrolleret
21-01-2022 18:00:00;0.28;10.23;0.19;30.87;Data er manuelt kontrolleret
21-01-2022 17:30:00;0.3;18.21;0.11;26.87;Data er manuelt kontrolleret
21-01-2022 17:00:00;0.28;15.38;0.13;24.21;Data er manuelt kontrolleret
21-01-2022 16:30:00;0.27;12.49;0.08;18.15;Data er manuelt kontrolleret
21-01-2022 16:00:00;0.27;11.4;0.19;17.65;Data er manuelt kontrolleret
21-01-2022 15:30:00;0.29;12.97;0.35;22.53;Data er manuelt kontrolleret
21-01-2022 15:00:00;0.28;13.94;0.35;23.49;Data er manuelt kontrolleret
21-01-2022 14:30:00;0.29;16.56;0.43;27.2;Data er manuelt kontrolleret
21-01-2022 14:00:00;0.3;19.16;0.48;30.91;Data er manuelt kontrolleret
21-01-2022 13:30:00;0.26;16.22;0.51;24.63;Data er manuelt kontrolleret
21-01-2022 13:00:00;0.23;10;0.37;15.66;Data er manuelt kontrolleret
21-01-2022 12:30:00;0.23;11.23;0.43;17.54;Data er manuelt kontrolleret
21-01-2022 12:00:00;0.24;25.95;0.51;34.56;Data er manuelt kontrolleret
21-01-2022 11:30:00;0.22;14.23;0.61;20.6;Data er manuelt kontrolleret
21-01-2022 11:00:00;0.22;15.72;0.56;24.46;Data er manuelt kontrolleret
21-01-2022 10:30:00;0.2;19.95;0.53;32.57;Data er manuelt kontrolleret
21-01-2022 10:00:00;0.2;22.19;0.51;35.29;Data er manuelt kontrolleret
21-01-2022 09:30:00;0.2;26.3;0.56;42.44;Data er manuelt kontrolleret
21-01-2022 09:00:00;0.17;16.06;0.61;21.84;Data er manuelt kontrolleret
21-01-2022 08:30:00;0.19;16.05;0.64;22.95;Data er manuelt kontrolleret
21-01-2022 08:00:00;0.19;23.52;0.51;30.58;Data er manuelt kontrolleret
21-01-2022 07:30:00;0.23;26.97;0.69;38.42;Data er manuelt kontrolleret
21-01-2022 07:00:00;0.22;24.48;0.56;33.18;Data er manuelt kontrolleret
21-01-2022 06:30:00;0.23;24.15;0.56;33.74;Data er manuelt kontrolleret
21-01-2022 05:30:00;0.15;6.96;0.16;9.08;Data er manuelt kontrolleret
21-01-2022 05:00:00;0.16;3.82;0.11;5.39;Data er manuelt kontrolleret
21-01-2022 04:30:00;0.16;3.58;0.19;4.23;Data er manuelt kontrolleret
21-01-2022 04:00:00;0.16;3.71;0;4.11;Data er manuelt kontrolleret
21-01-2022 03:30:00;0.16;3.08;0;4.19;Data er manuelt kontrolleret
21-01-2022 03:00:00;0.17;3.14;0;3.94;Data er manuelt kontrolleret
21-01-2022 02:30:00;0.17;4.15;0;4.92;Data er manuelt kontrolleret
21-01-2022 02:00:00;0.16;2.98;0;4.23;Data er manuelt kontrolleret
21-01-2022 01:30:00;0.16;2.14;0;2.51;Data er manuelt kontrolleret
21-01-2022 01:00:00;0.17;2.73;0;2.87;Data er manuelt kontrolleret
21-01-2022 00:30:00;0.17;9.72;0.05;14.52;Data er manuelt kontrolleret
21-01-2022 00:00:00;0.17;8.36;0;11.44;Data er manuelt kontrolleret
20-01-2022 23:30:00;0.19;3.56;0;5.22;Data er manuelt kontrolleret
20-01-2022 23:00:00;0.19;6.88;0;12.41;Data er manuelt kontrolleret
20-01-2022 22:30:00;0.2;7.96;0;10.56;Data er manuelt kontrolleret
20-01-2022 22:00:00;0.19;7.96;0.08;11.51;Data er manuelt kontrolleret
20-01-2022 21:30:00;0.21;10.56;0.11;15.17;Data er manuelt kontrolleret
20-01-2022 21:00:00;0.19;7.17;0.13;10.6;Data er manuelt kontrolleret
20-01-2022 20:30:00;0.19;7.57;0.11;11.84;Data er manuelt kontrolleret
20-01-2022 20:00:00;0.2;7.92;0.08;12.55;Data er manuelt kontrolleret
20-01-2022 19:30:00;0.2;5.57;0.08;7.88;Data er manuelt kontrolleret
20-01-2022 19:00:00;0.2;7.99;0;11.67;Data er manuelt kontrolleret
20-01-2022 18:30:00;0.2;8.87;0;15.4;Data er manuelt kontrolleret
20-01-2022 18:00:00;0.21;8.97;0.4;15.13;Data er manuelt kontrolleret
20-01-2022 17:30:00;0.2;11.3;0.32;21.31;Data er manuelt kontrolleret
20-01-2022 17:00:00;0.2;9.62;0.03;18.15;Data er manuelt kontrolleret
20-01-2022 16:30:00;0.2;10.33;0.11;18.05;Data er manuelt kontrolleret
20-01-2022 16:00:00;0.22;13.02;0.13;25.57;Data er manuelt kontrolleret
20-01-2022 15:30:00;0.21;12.89;0.03;23.16;Data er manuelt kontrolleret
20-01-2022 15:00:00;0.22;12.13;0.21;23.35;Data er manuelt kontrolleret
20-01-2022 14:30:00;0.21;12.53;0.32;25.13;Data er manuelt kontrolleret
20-01-2022 14:00:00;0.21;17.31;0.4;31.04;Data er manuelt kontrolleret
20-01-2022 13:30:00;0.21;16.24;0.45;34.96;Data er manuelt kontrolleret
20-01-2022 13:00:00;0.2;12.49;0.37;23.73;Data er manuelt kontrolleret
20-01-2022 12:30:00;0.21;13.75;0.45;27.21;Data er manuelt kontrolleret
20-01-2022 12:00:00;0.19;10.06;0.37;19.26;Data er manuelt kontrolleret
20-01-2022 11:30:00;0.19;11.21;0.32;22.07;Data er manuelt kontrolleret
20-01-2022 11:00:00;0.19;13.98;0.37;27.58;Data er manuelt kontrolleret
20-01-2022 10:30:00;0.2;9.91;0.19;19.89;Data er manuelt kontrolleret
20-01-2022 10:00:00;0.2;11.4;0.16;19.55;Data er manuelt kontrolleret
20-01-2022 09:30:00;0.19;10.14;0.19;17.6;Data er manuelt kontrolleret
20-01-2022 09:00:00;0.19;11.13;0.21;18.36;Data er manuelt kontrolleret
20-01-2022 08:30:00;0.19;11.63;0.32;19.47;Data er manuelt kontrolleret
20-01-2022 08:00:00;0.2;10.16;0.29;17.77;Data er manuelt kontrolleret
20-01-2022 07:30:00;0.2;11.32;0.56;21.13;Data er manuelt kontrolleret
20-01-2022 07:00:00;0.19;10.16;0.43;17.71;Data er manuelt kontrolleret
20-01-2022 06:30:00;0.19;8.57;0.35;13.66;Data er manuelt kontrolleret
20-01-2022 06:00:00;0.16;5.36;0.24;9.45;Data er manuelt kontrolleret
20-01-2022 05:30:00;0.17;3.29;0.35;5.53;Data er manuelt kontrolleret
20-01-2022 04:30:00;0.16;1.13;0.35;1.59;Data er manuelt kontrolleret
20-01-2022 04:00:00;0.07;1.3;0.51;2.54;Data er manuelt kontrolleret
20-01-2022 03:30:00;0.07;2.14;0.45;4.25;Data er manuelt kontrolleret
20-01-2022 03:00:00;0.07;0.73;0.45;2.22;Data er manuelt kontrolleret
20-01-2022 02:30:00;0.07;1.05;0.48;2.95;Data er manuelt kontrolleret
20-01-2022 02:00:00;0.07;0.94;0.43;1.87;Data er manuelt kontrolleret
20-01-2022 01:30:00;0.06;1.28;0.37;2.58;Data er manuelt kontrolleret
20-01-2022 01:00:00;0.07;0.94;0.29;1.84;Data er manuelt kontrolleret
20-01-2022 00:30:00;0.08;1.43;0.29;3.12;Data er manuelt kontrolleret
20-01-2022 00:00:00;0.07;0.99;0.43;2.6;Data er manuelt kontrolleret
19-01-2022 23:30:00;0.09;1.84;0.4;3.23;Data er manuelt kontrolleret
19-01-2022 23:00:00;0.1;2.39;0.35;4.55;Data er manuelt kontrolleret
19-01-2022 22:30:00;0.09;2.49;0.29;4.69;Data er manuelt kontrolleret
19-01-2022 22:00:00;0.1;3.52;0.32;6.23;Data er manuelt kontrolleret
19-01-2022 21:30:00;0.1;3.6;0.29;6.71;Data er manuelt kontrolleret
19-01-2022 21:00:00;0.13;2.87;0.32;5.89;Data er manuelt kontrolleret
19-01-2022 20:30:00;0.12;2.6;0.21;4.97;Data er manuelt kontrolleret
19-01-2022 20:00:00;0.14;3.6;0.21;6.39;Data er manuelt kontrolleret
19-01-2022 19:30:00;0.16;5.3;0.19;8.89;Data er manuelt kontrolleret
19-01-2022 19:00:00;0.16;5.51;0.19;9.6;Data er manuelt kontrolleret
19-01-2022 18:30:00;0.16;6.08;0.21;11.25;Data er manuelt kontrolleret
19-01-2022 18:00:00;0.19;6.02;0.24;10.63;Data er manuelt kontrolleret
19-01-2022 17:30:00;0.21;8.09;0.37;13.16;Data er manuelt kontrolleret
19-01-2022 17:00:00;0.19;6.18;0.4;8.99;Data er manuelt kontrolleret
19-01-2022 16:30:00;0.21;7.31;0.4;12.35;Data er manuelt kontrolleret
19-01-2022 16:00:00;0.22;9.05;0.51;15.53;Data er manuelt kontrolleret
19-01-2022 15:30:00;0.22;11.55;0.51;20.18;Data er manuelt kontrolleret
19-01-2022 15:00:00;0.24;14.67;0.51;27;Data er manuelt kontrolleret
19-01-2022 14:30:00;0.23;14.61;0.43;25.03;Data er manuelt kontrolleret
19-01-2022 14:00:00;0.23;16.31;0.51;31.75;Data er manuelt kontrolleret
19-01-2022 13:30:00;0.21;14.19;0.4;22.99;Data er manuelt kontrolleret
19-01-2022 13:00:00;0.2;11.95;0.56;20.92;Data er manuelt kontrolleret
19-01-2022 12:30:00;0.19;13.37;0.45;22.66;Data er manuelt kontrolleret
19-01-2022 12:00:00;0.2;11.7;0.16;19.28;Data er manuelt kontrolleret
19-01-2022 11:30:00;0.19;9.1;0.03;15.28;Data er manuelt kontrolleret
19-01-2022 11:00:00;0.2;9.87;0.37;16.43;Data er manuelt kontrolleret
19-01-2022 10:30:00;0.21;11.38;0.29;16.87;Data er manuelt kontrolleret
19-01-2022 10:00:00;0.21;13.06;0.35;19.66;Data er manuelt kontrolleret
19-01-2022 09:30:00;0.21;13.64;0.51;20.56;Data er manuelt kontrolleret
19-01-2022 09:00:00;0.2;13;0.4;20.75;Data er manuelt kontrolleret
19-01-2022 08:30:00;0.21;12.93;0.32;19.03;Data er manuelt kontrolleret
19-01-2022 08:00:00;0.2;13;0.4;20.48;Data er manuelt kontrolleret
19-01-2022 07:30:00;0.21;15.26;0.35;24.02;Data er manuelt kontrolleret
19-01-2022 07:00:00;0.2;13.06;0.4;21.76;Data er manuelt kontrolleret
19-01-2022 06:30:00;0.22;16.16;0.29;24.27;Data er manuelt kontrolleret
19-01-2022 06:00:00;0.2;18.7;0.35;26.12;Data er manuelt kontrolleret
19-01-2022 05:30:00;0.22;16.66;0.24;22.61;Data er manuelt kontrolleret
19-01-2022 05:00:00;0.21;17.02;0.35;21.17;Data er manuelt kontrolleret
19-01-2022 04:30:00;0.21;17.92;0.29;22.87;Data er manuelt kontrolleret
19-01-2022 03:30:00;0.19;11.63;0.21;12.49;Data er manuelt kontrolleret
19-01-2022 03:00:00;0.17;9.64;0.21;10.65;Data er manuelt kontrolleret
19-01-2022 02:30:00;0.19;9.39;0.19;10.02;Data er manuelt kontrolleret
19-01-2022 02:00:00;0.17;8.85;0.13;9.47;Data er manuelt kontrolleret
19-01-2022 01:30:00;0.19;9.33;0.19;10.52;Data er manuelt kontrolleret
19-01-2022 01:00:00;0.17;10.08;0.08;11.9;Data er manuelt kontrolleret
19-01-2022 00:30:00;0.19;11.38;0.03;12.76;Data er manuelt kontrolleret
19-01-2022 00:00:00;0.2;12.72;0.16;14.38;Data er manuelt kontrolleret
18-01-2022 23:30:00;0.3;12.18;0.16;13.23;Data er manuelt kontrolleret
18-01-2022 23:00:00;0.3;11.84;0.19;13.67;Data er manuelt kontrolleret
18-01-2022 22:30:00;0.31;12.01;0.21;13.71;Data er manuelt kontrolleret
18-01-2022 22:00:00;0.31;11.26;0.4;13.9;Data er manuelt kontrolleret
18-01-2022 21:30:00;0.3;10;0.4;14.32;Data er manuelt kontrolleret
18-01-2022 21:00:00;0.29;8.97;0.45;10.92;Data er manuelt kontrolleret
18-01-2022 20:30:00;0.29;9.41;0.61;11.99;Data er manuelt kontrolleret
18-01-2022 20:00:00;0.29;9.07;0.8;11.38;Data er manuelt kontrolleret
18-01-2022 19:30:00;0.29;9.33;1.14;11.67;Data er manuelt kontrolleret
18-01-2022 19:00:00;0.28;8.7;1.52;11.93;Data er manuelt kontrolleret
18-01-2022 18:30:00;0.29;9.7;1.65;15.09;Data er manuelt kontrolleret
18-01-2022 18:00:00;0.27;7.54;1.38;12.01;Data er manuelt kontrolleret
