Data opsamlet af Aarhus Universitet. Institut for Miljoevidenskab <br> Data er kvalitetskontrolleret til 1. april 2021. Data efter denne dato er ikke manuelt kontrolleret og kan indeholde fejl <br>For yderligere information se https://envs.au.dk/faglige-omraader/luftforurening-udledninger-og-effekter/luftforurening/ eller kontakt Thomas Ellermann tel@envs.au.dk <br> <br>Gasser: NO2: Kvælstofdioxid µg/m<sup>3</sup>. NOx: Kvælstofoxider µg/m<sup>3</sup>. O3: Ozon µg/m<sup>3</sup>
Data fra Aalborg Tag
Recorded;NOx;NO2;O3;PM_2.5_Lvs;comment
03-04-2020 06:30:00;3.33;80.78;3.8;;Data er manuelt kontrolleret
03-04-2020 06:00:00;2.96;79.33;3.49;;Data er manuelt kontrolleret
03-04-2020 05:30:00;3.05;77.83;3.88;;Data er manuelt kontrolleret
03-04-2020 04:30:00;1.25;79.53;1.53;;Data er manuelt kontrolleret
03-04-2020 04:00:00;1.52;78.34;1.84;;Data er manuelt kontrolleret
03-04-2020 03:30:00;1.03;78.92;0.96;;Data er manuelt kontrolleret
03-04-2020 03:00:00;0.98;78.28;1.36;;Data er manuelt kontrolleret
03-04-2020 02:30:00;1.04;77.41;1.31;;Data er manuelt kontrolleret
03-04-2020 01:30:00;1.02;75.33;1.17;;Data er manuelt kontrolleret
03-04-2020 01:00:00;0.95;74.95;0.73;;Data er manuelt kontrolleret
03-04-2020 00:30:00;0.89;74.91;0.83;;Data er manuelt kontrolleret
03-04-2020 00:00:00;0.85;74.45;0.9;4.66;Data er manuelt kontrolleret
02-04-2020 23:30:00;1.1;76.22;1.21;;Data er manuelt kontrolleret
02-04-2020 23:00:00;2.04;79.79;1.34;;Data er manuelt kontrolleret
02-04-2020 22:30:00;3.18;82.42;2.92;;Data er manuelt kontrolleret
02-04-2020 22:00:00;1.39;82.58;1.63;;Data er manuelt kontrolleret
02-04-2020 21:30:00;2.1;80.74;2.5;;Data er manuelt kontrolleret
02-04-2020 21:00:00;1.89;76.06;2.27;;Data er manuelt kontrolleret
02-04-2020 20:30:00;1.75;77.73;1.96;;Data er manuelt kontrolleret
02-04-2020 20:00:00;1.64;80.36;2.02;;Data er manuelt kontrolleret
02-04-2020 19:30:00;1.42;81.49;1.96;;Data er manuelt kontrolleret
02-04-2020 19:00:00;2;83.67;2.33;;Data er manuelt kontrolleret
02-04-2020 18:30:00;1.84;86.27;2.44;;Data er manuelt kontrolleret
02-04-2020 18:00:00;1.44;87.81;1.73;;Data er manuelt kontrolleret
02-04-2020 17:30:00;2.21;90.39;2.6;;Data er manuelt kontrolleret
02-04-2020 17:00:00;2.31;100.36;2.54;;Data er manuelt kontrolleret
02-04-2020 16:30:00;2.61;97.59;3.19;;Data er manuelt kontrolleret
02-04-2020 16:00:00;2.02;96.67;2.6;;Data er manuelt kontrolleret
02-04-2020 15:30:00;2.85;93.22;3.1;;Data er manuelt kontrolleret
02-04-2020 15:00:00;2.92;90.31;3.46;;Data er manuelt kontrolleret
02-04-2020 14:30:00;2.92;89.16;3.71;;Data er manuelt kontrolleret
02-04-2020 14:00:00;2.96;87.49;3.25;;Data er manuelt kontrolleret
02-04-2020 13:30:00;2.92;86.13;3.59;;Data er manuelt kontrolleret
02-04-2020 13:00:00;2.98;85.33;3.82;;Data er manuelt kontrolleret
02-04-2020 12:30:00;2.65;86.74;3.75;;Data er manuelt kontrolleret
02-04-2020 12:00:00;3.11;83.23;4.31;;Data er manuelt kontrolleret
02-04-2020 11:30:00;2.73;84.26;3.46;;Data er manuelt kontrolleret
02-04-2020 11:00:00;3.89;82.4;5.32;;Data er manuelt kontrolleret
02-04-2020 10:30:00;4.1;83.25;5.86;;Data er manuelt kontrolleret
02-04-2020 10:00:00;3.49;85.97;4.59;;Data er manuelt kontrolleret
02-04-2020 09:30:00;4.11;85.95;5.19;;Data er manuelt kontrolleret
02-04-2020 09:00:00;4.42;85.73;5.21;;Data er manuelt kontrolleret
02-04-2020 08:30:00;3.36;88.74;4.02;;Data er manuelt kontrolleret
02-04-2020 08:00:00;4.7;85.05;5.86;;Data er manuelt kontrolleret
02-04-2020 07:30:00;3.59;88.34;3.88;;Data er manuelt kontrolleret
02-04-2020 07:00:00;3.86;89.02;4.23;;Data er manuelt kontrolleret
02-04-2020 06:30:00;4.11;89.79;4.46;;Data er manuelt kontrolleret
02-04-2020 06:00:00;5.42;83.55;5.83;;Data er manuelt kontrolleret
02-04-2020 05:30:00;4.8;84.4;6;;Data er manuelt kontrolleret
02-04-2020 05:00:00;3.77;84.69;3.77;;Data er manuelt kontrolleret
02-04-2020 04:30:00;3.54;84.93;3.31;;Data er manuelt kontrolleret
02-04-2020 03:30:00;1.52;87.93;1.93;;Data er manuelt kontrolleret
02-04-2020 03:00:00;1.96;87.47;2.02;;Data er manuelt kontrolleret
02-04-2020 02:30:00;1.15;89.97;1.06;;Data er manuelt kontrolleret
02-04-2020 02:00:00;1.18;90.3;1.07;;Data er manuelt kontrolleret
02-04-2020 01:30:00;1.85;88.2;1.93;;Data er manuelt kontrolleret
02-04-2020 01:00:00;1.65;;1.78;;Data er manuelt kontrolleret
02-04-2020 00:30:00;1.43;89.41;1.37;;Data er manuelt kontrolleret
02-04-2020 00:00:00;2.19;88.36;2.28;7.52;Data er manuelt kontrolleret
01-04-2020 23:30:00;1.83;86.66;1.72;;Data er manuelt kontrolleret
01-04-2020 23:00:00;1.61;84.38;2.08;;Data er manuelt kontrolleret
01-04-2020 22:30:00;2.11;84;2.1;;Data er manuelt kontrolleret
01-04-2020 22:00:00;2.78;82.35;3.12;;Data er manuelt kontrolleret
01-04-2020 21:30:00;2.42;83.88;2.29;;Data er manuelt kontrolleret
01-04-2020 21:00:00;2.23;85.96;2.45;;Data er manuelt kontrolleret
01-04-2020 20:30:00;2.94;87.05;3.22;;Data er manuelt kontrolleret
01-04-2020 20:00:00;2.46;88.7;2.83;;Data er manuelt kontrolleret
01-04-2020 19:30:00;3.1;87.43;3.12;;Data er manuelt kontrolleret
01-04-2020 19:00:00;2.92;86.18;3.03;;Data er manuelt kontrolleret
01-04-2020 18:30:00;2.92;87.39;3.49;;Data er manuelt kontrolleret
01-04-2020 18:00:00;3.55;88.48;3.99;;Data er manuelt kontrolleret
01-04-2020 17:30:00;2.94;90.84;3.33;;Data er manuelt kontrolleret
01-04-2020 17:00:00;1.94;93.55;2.28;;Data er manuelt kontrolleret
01-04-2020 16:30:00;3.46;93.33;3.76;;Data er manuelt kontrolleret
01-04-2020 16:00:00;2.65;93.12;3.18;;Data er manuelt kontrolleret
01-04-2020 15:30:00;3.32;94.74;4.03;;Data er manuelt kontrolleret
01-04-2020 15:00:00;2.32;95.04;2.59;;Data er manuelt kontrolleret
01-04-2020 14:30:00;2.05;95.79;2.43;;Data er manuelt kontrolleret
01-04-2020 14:00:00;2.21;95.39;2.68;;Data er manuelt kontrolleret
01-04-2020 13:30:00;2.33;93.55;2.28;;Data er manuelt kontrolleret
01-04-2020 13:00:00;2.57;91.61;3.03;;Data er manuelt kontrolleret
01-04-2020 12:30:00;3.03;90.08;4.12;;Data er manuelt kontrolleret
01-04-2020 12:00:00;3.59;89.8;4.81;;Data er manuelt kontrolleret
01-04-2020 11:30:00;3.14;89.84;4.35;;Data er manuelt kontrolleret
01-04-2020 11:00:00;2.94;91.17;3.3;;Data er manuelt kontrolleret
01-04-2020 10:30:00;3.15;89.86;3.59;;Data er manuelt kontrolleret
01-04-2020 10:00:00;2.98;89.25;3.47;;Data er manuelt kontrolleret
01-04-2020 09:30:00;3.93;88.2;4.95;;Data er manuelt kontrolleret
01-04-2020 09:00:00;3.59;89.74;4.39;;Data er manuelt kontrolleret
01-04-2020 08:30:00;3.76;90;4.6;;Data er manuelt kontrolleret
01-04-2020 08:00:00;4.3;89.39;5.39;;Data er manuelt kontrolleret
01-04-2020 07:30:00;6.79;84.09;8.12;;Data er manuelt kontrolleret
01-04-2020 07:00:00;8.59;80.94;10.86;;Data er manuelt kontrolleret
01-04-2020 06:30:00;8.9;79.83;10.96;;Data er manuelt kontrolleret
01-04-2020 05:30:00;4.84;85.14;5.32;;Data er manuelt kontrolleret
01-04-2020 05:00:00;3.38;86.83;3.57;;Data er manuelt kontrolleret
01-04-2020 04:30:00;2.75;85.26;2.61;;Data er manuelt kontrolleret
01-04-2020 04:00:00;2.58;85.78;2.53;;Data er manuelt kontrolleret
01-04-2020 03:30:00;2.35;86.35;1.98;;Data er manuelt kontrolleret
01-04-2020 03:00:00;2.15;;1.94;;Data er manuelt kontrolleret
01-04-2020 02:30:00;1.65;87.92;1.82;;Data er manuelt kontrolleret
01-04-2020 02:00:00;1.82;87.94;1.76;;Data er manuelt kontrolleret
01-04-2020 01:30:00;1.96;88.21;2.21;;Data er manuelt kontrolleret
01-04-2020 01:00:00;4.07;87.9;3.97;;Data er manuelt kontrolleret
01-04-2020 00:30:00;2.69;91.64;2.57;;Data er manuelt kontrolleret
01-04-2020 00:00:00;1.65;;1.88;5.66;Data er manuelt kontrolleret
31-03-2020 23:30:00;3.92;90.15;4.03;;Data er manuelt kontrolleret
31-03-2020 23:00:00;2.25;93.58;2.4;;Data er manuelt kontrolleret
31-03-2020 22:30:00;2.78;93.31;3.25;;Data er manuelt kontrolleret
31-03-2020 22:00:00;3.26;93.31;3.61;;Data er manuelt kontrolleret
31-03-2020 21:30:00;2.84;92.1;2.71;;Data er manuelt kontrolleret
31-03-2020 21:00:00;2.59;92.55;3.07;;Data er manuelt kontrolleret
31-03-2020 20:30:00;3.19;93.46;3.21;;Data er manuelt kontrolleret
31-03-2020 20:00:00;3.63;89.88;3.98;;Data er manuelt kontrolleret
31-03-2020 19:30:00;3.36;90.45;3.69;;Data er manuelt kontrolleret
31-03-2020 19:00:00;2.36;89.97;2.73;;Data er manuelt kontrolleret
31-03-2020 18:30:00;2.88;89.76;3.04;;Data er manuelt kontrolleret
31-03-2020 18:00:00;2.67;91.18;2.96;;Data er manuelt kontrolleret
31-03-2020 17:30:00;3.8;92.02;4.3;;Data er manuelt kontrolleret
31-03-2020 17:00:00;3.89;88.51;4.34;;Data er manuelt kontrolleret
31-03-2020 16:30:00;2.88;89.68;3.31;;Data er manuelt kontrolleret
31-03-2020 16:00:00;3.44;88.43;3.81;;Data er manuelt kontrolleret
31-03-2020 15:30:00;2.95;88.86;3.56;;Data er manuelt kontrolleret
31-03-2020 15:00:00;2.96;89.78;3.19;;Data er manuelt kontrolleret
31-03-2020 14:30:00;2.72;89.5;3.19;;Data er manuelt kontrolleret
31-03-2020 14:00:00;2.78;89.46;3.46;;Data er manuelt kontrolleret
31-03-2020 13:30:00;2.9;89.16;3.29;;Data er manuelt kontrolleret
31-03-2020 13:00:00;3.11;87.53;3.73;;Data er manuelt kontrolleret
31-03-2020 12:30:00;2.84;86.09;3.52;;Data er manuelt kontrolleret
31-03-2020 12:00:00;3.01;85.59;3.71;;Data er manuelt kontrolleret
31-03-2020 11:30:00;3.95;85.17;5.5;;Data er manuelt kontrolleret
31-03-2020 11:00:00;4.71;83.57;6.53;;Data er manuelt kontrolleret
31-03-2020 10:30:00;3.74;82.58;5.27;;Data er manuelt kontrolleret
31-03-2020 10:00:00;5.56;78.22;7.05;;Data er manuelt kontrolleret
31-03-2020 09:30:00;4.45;78.99;5.69;;Data er manuelt kontrolleret
31-03-2020 09:00:00;5.82;74.07;8.42;;Data er manuelt kontrolleret
31-03-2020 08:30:00;9.81;66.38;13.37;;Data er manuelt kontrolleret
31-03-2020 08:00:00;17.85;53.42;25.87;;Data er manuelt kontrolleret
31-03-2020 07:30:00;28.63;41.64;40.29;;Data er manuelt kontrolleret
31-03-2020 07:00:00;50.77;22.59;95.9;;Data er manuelt kontrolleret
31-03-2020 06:30:00;67.04;5.46;142.79;;Data er manuelt kontrolleret
31-03-2020 06:00:00;60.55;4.83;111.76;;Data er manuelt kontrolleret
31-03-2020 05:30:00;43.67;13.53;50.55;;Data er manuelt kontrolleret
31-03-2020 04:30:00;24.32;29.37;25.8;;Data er manuelt kontrolleret
31-03-2020 04:00:00;14.78;39.38;15.62;;Data er manuelt kontrolleret
31-03-2020 03:30:00;7.7;48.1;8.28;;Data er manuelt kontrolleret
31-03-2020 03:00:00;9.16;46.87;9.38;;Data er manuelt kontrolleret
31-03-2020 02:30:00;12.36;44.43;12.62;;Data er manuelt kontrolleret
31-03-2020 02:00:00;6.96;;7.3;;Data er manuelt kontrolleret
31-03-2020 01:30:00;4.35;68.44;4.42;;Data er manuelt kontrolleret
31-03-2020 01:00:00;4.32;70.16;4.16;;Data er manuelt kontrolleret
31-03-2020 00:30:00;4.61;69.63;4.68;;Data er manuelt kontrolleret
31-03-2020 00:00:00;5.64;69.29;5.64;5.1;Data er manuelt kontrolleret
30-03-2020 23:30:00;9.37;60.96;9.3;;Data er manuelt kontrolleret
30-03-2020 23:00:00;6.56;68.44;6.73;;Data er manuelt kontrolleret
30-03-2020 22:30:00;6.28;66.59;6.35;;Data er manuelt kontrolleret
30-03-2020 22:00:00;8.52;63.34;8.4;;Data er manuelt kontrolleret
30-03-2020 21:30:00;7.56;65.64;7.86;;Data er manuelt kontrolleret
30-03-2020 21:00:00;8.52;65.19;8.96;;Data er manuelt kontrolleret
30-03-2020 20:30:00;7.35;72.07;7.75;;Data er manuelt kontrolleret
30-03-2020 20:00:00;7.14;72.26;7.17;;Data er manuelt kontrolleret
30-03-2020 19:30:00;5.99;74.7;6.16;;Data er manuelt kontrolleret
30-03-2020 19:00:00;10;71.75;10.57;;Data er manuelt kontrolleret
30-03-2020 18:30:00;7.04;76.01;7.75;;Data er manuelt kontrolleret
30-03-2020 18:00:00;3.95;81.54;4.14;;Data er manuelt kontrolleret
30-03-2020 17:30:00;2.68;83.09;2.97;;Data er manuelt kontrolleret
30-03-2020 17:00:00;2.07;82.73;2.8;;Data er manuelt kontrolleret
30-03-2020 16:30:00;2.03;81.88;2.72;;Data er manuelt kontrolleret
30-03-2020 16:00:00;2.2;81.62;3.28;;Data er manuelt kontrolleret
30-03-2020 15:30:00;2.47;82.77;3.18;;Data er manuelt kontrolleret
30-03-2020 15:00:00;1.97;82.87;2.68;;Data er manuelt kontrolleret
30-03-2020 14:30:00;2.47;82.59;3.3;;Data er manuelt kontrolleret
30-03-2020 14:00:00;2.5;81.66;3.99;;Data er manuelt kontrolleret
30-03-2020 13:30:00;2.45;82.05;3.55;;Data er manuelt kontrolleret
30-03-2020 13:00:00;3.39;81.42;5.31;;Data er manuelt kontrolleret
30-03-2020 12:30:00;2.62;82.07;3.91;;Data er manuelt kontrolleret
30-03-2020 12:00:00;3.12;81.2;4.79;;Data er manuelt kontrolleret
30-03-2020 11:30:00;3.39;80.55;4.62;;Data er manuelt kontrolleret
30-03-2020 11:00:00;3.48;80.57;4.72;;Data er manuelt kontrolleret
30-03-2020 10:30:00;13.46;69.82;20.29;;Data er manuelt kontrolleret
30-03-2020 10:00:00;5.44;77.65;7.52;;Data er manuelt kontrolleret
30-03-2020 09:30:00;7.53;74.2;10.25;;Data er manuelt kontrolleret
30-03-2020 09:00:00;6.28;74.78;8.75;;Data er manuelt kontrolleret
30-03-2020 08:30:00;5.14;75.79;6.43;;Data er manuelt kontrolleret
30-03-2020 08:00:00;5.31;75.45;6.66;;Data er manuelt kontrolleret
30-03-2020 07:30:00;11.83;64.74;14.69;;Data er manuelt kontrolleret
30-03-2020 07:00:00;19.39;56.93;22.62;;Data er manuelt kontrolleret
30-03-2020 06:30:00;19.32;57.19;21.33;;Data er manuelt kontrolleret
30-03-2020 06:00:00;26.21;48.91;28.61;;Data er manuelt kontrolleret
30-03-2020 05:30:00;8.96;66.85;9.48;;Data er manuelt kontrolleret
30-03-2020 05:00:00;5.96;69.4;6.33;;Data er manuelt kontrolleret
30-03-2020 04:30:00;5.01;71.76;4.95;;Data er manuelt kontrolleret
30-03-2020 03:30:00;3.45;76.1;3.09;;Data er manuelt kontrolleret
30-03-2020 03:00:00;3.22;78.46;3.13;;Data er manuelt kontrolleret
30-03-2020 02:30:00;2.22;81.12;2.44;;Data er manuelt kontrolleret
30-03-2020 02:00:00;3.05;80.11;3.24;;Data er manuelt kontrolleret
30-03-2020 01:30:00;2.45;81.08;2.48;;Data er manuelt kontrolleret
30-03-2020 01:00:00;1.99;;2.05;;Data er manuelt kontrolleret
30-03-2020 00:30:00;2.09;79.31;2.3;;Data er manuelt kontrolleret
30-03-2020 00:00:00;2.2;81.39;2.13;3.23;Data er manuelt kontrolleret
29-03-2020 23:30:00;2.28;83.34;2.46;;Data er manuelt kontrolleret
29-03-2020 23:00:00;1.9;84.39;1.56;;Data er manuelt kontrolleret
29-03-2020 22:30:00;2.13;84.35;2.38;;Data er manuelt kontrolleret
29-03-2020 22:00:00;2.36;86.15;2.21;;Data er manuelt kontrolleret
29-03-2020 21:30:00;2.11;86.53;2.25;;Data er manuelt kontrolleret
29-03-2020 21:00:00;2.12;85.04;2.34;;Data er manuelt kontrolleret
29-03-2020 20:30:00;2.82;84.31;3.09;;Data er manuelt kontrolleret
29-03-2020 20:00:00;3.01;81.49;3.19;;Data er manuelt kontrolleret
29-03-2020 19:30:00;3.36;79.11;3.21;;Data er manuelt kontrolleret
29-03-2020 19:00:00;3.18;78.83;3.05;;Data er manuelt kontrolleret
29-03-2020 18:30:00;2.93;80.28;3.06;;Data er manuelt kontrolleret
29-03-2020 18:00:00;2.82;80.8;2.88;;Data er manuelt kontrolleret
29-03-2020 17:30:00;2.78;80.34;2.82;;Data er manuelt kontrolleret
29-03-2020 17:00:00;3.51;80;3.88;;Data er manuelt kontrolleret
29-03-2020 16:30:00;3.52;80.24;4.17;;Data er manuelt kontrolleret
29-03-2020 16:00:00;2.62;82.08;3.06;;Data er manuelt kontrolleret
29-03-2020 15:30:00;2.81;81.51;3.54;;Data er manuelt kontrolleret
29-03-2020 15:00:00;2.34;81.19;2.65;;Data er manuelt kontrolleret
29-03-2020 14:30:00;2.16;80.22;2.67;;Data er manuelt kontrolleret
29-03-2020 14:00:00;1.91;79.56;2.46;;Data er manuelt kontrolleret
29-03-2020 13:30:00;2.14;79.8;2.88;;Data er manuelt kontrolleret
29-03-2020 13:00:00;3.14;78.18;4.36;;Data er manuelt kontrolleret
29-03-2020 12:30:00;1.66;79.51;2.19;;Data er manuelt kontrolleret
29-03-2020 12:00:00;1.64;78.77;2.04;;Data er manuelt kontrolleret
29-03-2020 11:30:00;1.59;78.4;1.79;;Data er manuelt kontrolleret
29-03-2020 11:00:00;1.55;78.89;2.1;;Data er manuelt kontrolleret
29-03-2020 10:30:00;1.79;78.12;2.79;;Data er manuelt kontrolleret
29-03-2020 10:00:00;1.62;77.42;1.9;;Data er manuelt kontrolleret
29-03-2020 09:30:00;1.95;77.74;2.35;;Data er manuelt kontrolleret
29-03-2020 09:00:00;1.99;77.44;2.56;;Data er manuelt kontrolleret
29-03-2020 08:30:00;2.49;77.58;3.04;;Data er manuelt kontrolleret
29-03-2020 08:00:00;2.74;76.45;3.17;;Data er manuelt kontrolleret
29-03-2020 07:30:00;2.41;75.88;3.04;;Data er manuelt kontrolleret
29-03-2020 07:00:00;2.8;74.82;3.23;;Data er manuelt kontrolleret
29-03-2020 06:30:00;3.24;73.97;3.71;;Data er manuelt kontrolleret
29-03-2020 05:30:00;2.05;75.99;2.23;;Data er manuelt kontrolleret
29-03-2020 05:00:00;1.3;76.55;1.37;;Data er manuelt kontrolleret
29-03-2020 04:30:00;1.34;76.65;1.23;;Data er manuelt kontrolleret
29-03-2020 04:00:00;1.74;76.84;1.83;;Data er manuelt kontrolleret
29-03-2020 03:30:00;3.81;74.88;3.67;;Data er manuelt kontrolleret
29-03-2020 03:00:00;3.03;;3.08;;Data er manuelt kontrolleret
29-03-2020 02:30:00;2.91;76.92;3.04;;Data er manuelt kontrolleret
29-03-2020 02:00:00;2.43;78.29;2.48;;Data er manuelt kontrolleret
29-03-2020 01:30:00;2.47;78.83;2.45;;Data er manuelt kontrolleret
29-03-2020 01:00:00;2.02;79.2;2.68;;Data er manuelt kontrolleret
29-03-2020 00:30:00;2.2;79.82;2.52;;Data er manuelt kontrolleret
29-03-2020 00:00:00;1.66;80.59;2.14;2.73;Data er manuelt kontrolleret
28-03-2020 23:30:00;1.62;81.5;1.7;;Data er manuelt kontrolleret
28-03-2020 23:00:00;1.47;81.92;1.58;;Data er manuelt kontrolleret
28-03-2020 22:30:00;1.51;81.18;1.81;;Data er manuelt kontrolleret
28-03-2020 22:00:00;1.74;80.89;1.77;;Data er manuelt kontrolleret
28-03-2020 21:30:00;2.64;78.41;2.77;;Data er manuelt kontrolleret
28-03-2020 21:00:00;2.85;77.12;2.99;;Data er manuelt kontrolleret
28-03-2020 20:30:00;2.51;78.63;2.79;;Data er manuelt kontrolleret
28-03-2020 20:00:00;2.47;79.86;2.81;;Data er manuelt kontrolleret
28-03-2020 19:30:00;2.83;81.24;2.83;;Data er manuelt kontrolleret
28-03-2020 19:00:00;2.58;82.39;2.89;;Data er manuelt kontrolleret
28-03-2020 18:30:00;2.87;82.57;2.91;;Data er manuelt kontrolleret
28-03-2020 18:00:00;2.95;84.63;3.29;;Data er manuelt kontrolleret
28-03-2020 17:30:00;2.6;86.49;3.14;;Data er manuelt kontrolleret
28-03-2020 17:00:00;2.43;87.39;2.68;;Data er manuelt kontrolleret
28-03-2020 16:30:00;2.47;88.16;3.06;;Data er manuelt kontrolleret
28-03-2020 16:00:00;2.72;88.81;3.3;;Data er manuelt kontrolleret
28-03-2020 15:30:00;2.64;89.35;2.89;;Data er manuelt kontrolleret
28-03-2020 15:00:00;2.7;88.16;3.26;;Data er manuelt kontrolleret
28-03-2020 14:30:00;2.6;86.65;2.53;;Data er manuelt kontrolleret
28-03-2020 14:00:00;3.1;85.7;3.87;;Data er manuelt kontrolleret
28-03-2020 13:30:00;3.43;83.66;3.83;;Data er manuelt kontrolleret
28-03-2020 13:00:00;3.44;84.35;3.81;;Data er manuelt kontrolleret
28-03-2020 12:30:00;3.1;84.33;3.72;;Data er manuelt kontrolleret
28-03-2020 12:00:00;3.08;84.07;3.64;;Data er manuelt kontrolleret
28-03-2020 11:30:00;3.24;84.31;3.53;;Data er manuelt kontrolleret
28-03-2020 11:00:00;3.49;84.53;3.76;;Data er manuelt kontrolleret
28-03-2020 10:30:00;4.17;81.64;4.97;;Data er manuelt kontrolleret
28-03-2020 10:00:00;4.31;81.02;5.35;;Data er manuelt kontrolleret
28-03-2020 09:30:00;3.37;81.6;4.12;;Data er manuelt kontrolleret
28-03-2020 09:00:00;4.37;78.8;4.95;;Data er manuelt kontrolleret
28-03-2020 08:30:00;4.23;77.89;5.1;;Data er manuelt kontrolleret
28-03-2020 08:00:00;4.48;74.97;5.51;;Data er manuelt kontrolleret
28-03-2020 07:30:00;6.11;68.73;7.06;;Data er manuelt kontrolleret
28-03-2020 07:00:00;6.42;69.76;7.02;;Data er manuelt kontrolleret
28-03-2020 06:30:00;7.75;71.84;8.1;;Data er manuelt kontrolleret
28-03-2020 06:00:00;7.4;73.03;7.64;;Data er manuelt kontrolleret
28-03-2020 05:30:00;6.42;73.11;6.85;;Data er manuelt kontrolleret
28-03-2020 04:30:00;8.33;60.96;8.12;;Data er manuelt kontrolleret
28-03-2020 04:00:00;5.69;64.56;5.62;;Data er manuelt kontrolleret
28-03-2020 03:30:00;5.02;69.02;5.12;;Data er manuelt kontrolleret
28-03-2020 03:00:00;5.04;73.09;5.03;;Data er manuelt kontrolleret
28-03-2020 02:30:00;4.96;75.11;5.1;;Data er manuelt kontrolleret
28-03-2020 02:00:00;4.87;;4.91;;Data er manuelt kontrolleret
28-03-2020 01:30:00;5.27;76.91;5.64;;Data er manuelt kontrolleret
28-03-2020 01:00:00;7.92;76.95;8.49;;Data er manuelt kontrolleret
28-03-2020 00:30:00;10.3;78.76;10.66;;Data er manuelt kontrolleret
28-03-2020 00:00:00;15.41;70.31;15.84;9.82;Data er manuelt kontrolleret
27-03-2020 23:30:00;17.86;72.45;18.34;;Data er manuelt kontrolleret
27-03-2020 23:00:00;20.8;70.97;21.1;;Data er manuelt kontrolleret
27-03-2020 22:30:00;11.34;101.47;11.58;;Data er manuelt kontrolleret
27-03-2020 22:00:00;11.49;99.04;11.56;;Data er manuelt kontrolleret
27-03-2020 21:30:00;20.71;89.96;21.14;;Data er manuelt kontrolleret
27-03-2020 21:00:00;13.01;97.43;13.11;;Data er manuelt kontrolleret
27-03-2020 20:30:00;16.23;93.01;16.4;;Data er manuelt kontrolleret
27-03-2020 20:00:00;14.41;94.75;14.65;;Data er manuelt kontrolleret
27-03-2020 19:30:00;14.26;98.72;14.52;;Data er manuelt kontrolleret
27-03-2020 19:00:00;15.62;98.76;15.86;;Data er manuelt kontrolleret
27-03-2020 18:30:00;14.93;99.73;15.09;;Data er manuelt kontrolleret
27-03-2020 18:00:00;11.3;105.73;11.52;;Data er manuelt kontrolleret
27-03-2020 17:30:00;9.55;106.9;10;;Data er manuelt kontrolleret
27-03-2020 17:00:00;7.99;106.96;8.39;;Data er manuelt kontrolleret
27-03-2020 16:30:00;7.69;105.99;8.05;;Data er manuelt kontrolleret
27-03-2020 16:00:00;6.84;104.76;7.18;;Data er manuelt kontrolleret
27-03-2020 15:30:00;5.88;107.12;6.84;;Data er manuelt kontrolleret
27-03-2020 15:00:00;6.61;106.17;7.28;;Data er manuelt kontrolleret
27-03-2020 14:30:00;7.57;104.07;8.32;;Data er manuelt kontrolleret
27-03-2020 14:00:00;7.55;102.64;8.62;;Data er manuelt kontrolleret
27-03-2020 13:30:00;7.68;103.93;8.93;;Data er manuelt kontrolleret
27-03-2020 13:00:00;8.33;104.78;10.12;;Data er manuelt kontrolleret
27-03-2020 12:30:00;7.89;104.15;9.16;;Data er manuelt kontrolleret
27-03-2020 12:00:00;8.52;103.35;10.39;;Data er manuelt kontrolleret
27-03-2020 11:30:00;8.39;104.22;9.56;;Data er manuelt kontrolleret
27-03-2020 11:00:00;9.65;102.52;12;;Data er manuelt kontrolleret
27-03-2020 10:30:00;10.12;97.03;11.93;;Data er manuelt kontrolleret
27-03-2020 10:00:00;18.13;88.84;22.85;;Data er manuelt kontrolleret
27-03-2020 09:30:00;20.78;81.77;26.37;;Data er manuelt kontrolleret
27-03-2020 09:00:00;27.6;72.23;36.16;;Data er manuelt kontrolleret
27-03-2020 08:30:00;59.82;29.83;101.66;;Data er manuelt kontrolleret
27-03-2020 08:00:00;61.69;13.29;136.36;;Data er manuelt kontrolleret
27-03-2020 07:30:00;54.63;7.8;133.19;;Data er manuelt kontrolleret
27-03-2020 07:00:00;49.12;10.5;89.29;;Data er manuelt kontrolleret
27-03-2020 06:30:00;46.86;5.52;89.47;;Data er manuelt kontrolleret
27-03-2020 06:00:00;30.43;17.14;35.7;;Data er manuelt kontrolleret
27-03-2020 05:30:00;26.11;20.25;27.48;;Data er manuelt kontrolleret
27-03-2020 05:00:00;21.22;28.08;21.95;;Data er manuelt kontrolleret
27-03-2020 04:30:00;17.63;37.32;18.07;;Data er manuelt kontrolleret
27-03-2020 03:30:00;18.44;39.85;18.79;;Data er manuelt kontrolleret
27-03-2020 03:00:00;19.59;41.92;20.15;;Data er manuelt kontrolleret
27-03-2020 02:30:00;19.11;48.32;19.94;;Data er manuelt kontrolleret
27-03-2020 02:00:00;23.83;41.86;24.28;;Data er manuelt kontrolleret
27-03-2020 01:30:00;24.1;45.05;24.51;;Data er manuelt kontrolleret
27-03-2020 00:30:00;17.61;66.66;18.04;;Data er manuelt kontrolleret
27-03-2020 00:00:00;19.13;65.05;19.38;27.09;Data er manuelt kontrolleret
