Data opsamlet af Aarhus Universitet, Institut for Miljoevidenskab <br> Data er kvalitetskontrolleret til 1. april 2021. Data efter denne dato er ikke manuelt kontrolleret og kan indeholde fejl <br>For yderligere information se https://envs.au.dk/faglige-omraader/luftforurening-udledninger-og-effekter/luftforurening/ eller kontakt Thomas Ellermann tel@envs.au.dk <br> <br>Gasser: NO2: Kvælstofdioxid µg/m<sup>3</sup>, NOx: Kvælstofoxider µg/m<sup>3</sup>, O3: Ozon µg/m<sup>3</sup>
Data fra Aalborg Tag
Recorded;NOx;CO;SO2;PM_2.5_Lvs;NO2;comment
23-07-2020 15:30:00;11,84;0,18;0,55;;11,15;Data er manuelt kontrolleret
23-07-2020 15:00:00;13,91;0,15;0,44;;12,51;Data er manuelt kontrolleret
23-07-2020 14:30:00;17,94;0,16;0,52;;13,4;Data er manuelt kontrolleret
23-07-2020 14:00:00;16;0,15;0,44;;11,6;Data er manuelt kontrolleret
23-07-2020 13:30:00;14,45;0,14;0,65;;10,53;Data er manuelt kontrolleret
23-07-2020 13:00:00;16,6;0,14;0,73;;12,89;Data er manuelt kontrolleret
23-07-2020 12:30:00;13,99;0,12;0,71;;11,02;Data er manuelt kontrolleret
23-07-2020 12:00:00;23;0,14;0,73;;15,97;Data er manuelt kontrolleret
23-07-2020 11:30:00;12,2;0,13;0,68;;9,77;Data er manuelt kontrolleret
23-07-2020 11:00:00;20,44;0,14;0,76;;14,31;Data er manuelt kontrolleret
23-07-2020 10:30:00;14,03;0,13;0,73;;10,75;Data er manuelt kontrolleret
23-07-2020 10:00:00;17,07;0,14;0,6;;11,99;Data er manuelt kontrolleret
23-07-2020 09:30:00;15,85;0,11;0,6;;11,45;Data er manuelt kontrolleret
23-07-2020 09:00:00;15,03;0,11;0,49;;11,18;Data er manuelt kontrolleret
23-07-2020 08:30:00;;0,12;0,47;;;Data er manuelt kontrolleret
23-07-2020 08:00:00;;0,11;0,47;;;Data er manuelt kontrolleret
23-07-2020 07:30:00;;0,09;0,44;;;Data er manuelt kontrolleret
23-07-2020 07:00:00;;0,11;0,44;;;Data er manuelt kontrolleret
23-07-2020 06:30:00;;0,11;0,47;;;Data er manuelt kontrolleret
23-07-2020 06:00:00;;0,11;0,33;;;Data er manuelt kontrolleret
23-07-2020 05:30:00;;0,09;0,25;;;Data er manuelt kontrolleret
23-07-2020 05:00:00;;0,11;0,31;;;Data er manuelt kontrolleret
23-07-2020 04:30:00;;0,09;0,31;;;Data er manuelt kontrolleret
23-07-2020 03:30:00;;0,09;0,28;;;Data er manuelt kontrolleret
23-07-2020 03:00:00;;0,08;0,26;;;Data er manuelt kontrolleret
23-07-2020 02:30:00;;0,09;0,31;;;Data er manuelt kontrolleret
23-07-2020 02:00:00;;0,11;0,26;;;Data er manuelt kontrolleret
23-07-2020 01:30:00;;0,09;0,26;;;Data er manuelt kontrolleret
23-07-2020 01:00:00;;0,09;0,12;;;Data er manuelt kontrolleret
23-07-2020 00:30:00;;0,09;0,1;;;Data er manuelt kontrolleret
23-07-2020 00:00:00;;0,11;0,2;5,95;;Data er manuelt kontrolleret
22-07-2020 23:30:00;;0,11;0,18;;;Data er manuelt kontrolleret
22-07-2020 23:00:00;;0,11;0,18;;;Data er manuelt kontrolleret
22-07-2020 22:30:00;;0,11;0,1;;;Data er manuelt kontrolleret
22-07-2020 22:00:00;;0,09;0,12;;;Data er manuelt kontrolleret
22-07-2020 21:30:00;;0,09;0,12;;;Data er manuelt kontrolleret
22-07-2020 21:00:00;;0,13;0,12;;;Data er manuelt kontrolleret
22-07-2020 20:30:00;;0,12;0,13;;;Data er manuelt kontrolleret
22-07-2020 20:00:00;;0,12;0,21;;;Data er manuelt kontrolleret
22-07-2020 19:30:00;;0,13;0,26;;;Data er manuelt kontrolleret
22-07-2020 19:00:00;;0,13;0,26;;;Data er manuelt kontrolleret
22-07-2020 18:30:00;;0,12;0,31;;;Data er manuelt kontrolleret
22-07-2020 18:00:00;;0,12;0,31;;;Data er manuelt kontrolleret
22-07-2020 17:30:00;;0,11;0,31;;;Data er manuelt kontrolleret
22-07-2020 17:00:00;;0,12;0,29;;;Data er manuelt kontrolleret
22-07-2020 16:30:00;;0,12;0,47;;;Data er manuelt kontrolleret
22-07-2020 16:00:00;;0,13;0,5;;;Data er manuelt kontrolleret
22-07-2020 15:30:00;;0,12;0,39;;;Data er manuelt kontrolleret
22-07-2020 15:00:00;;0,12;0,37;;;Data er manuelt kontrolleret
22-07-2020 14:30:00;;0,12;0,31;;;Data er manuelt kontrolleret
22-07-2020 14:00:00;;0,12;0,37;;;Data er manuelt kontrolleret
22-07-2020 13:00:00;;0,13;0,34;;;Data er manuelt kontrolleret
22-07-2020 12:30:00;;0,12;0,48;;;Data er manuelt kontrolleret
22-07-2020 12:00:00;;0,12;0,45;;;Data er manuelt kontrolleret
22-07-2020 11:30:00;;0,12;0,45;;;Data er manuelt kontrolleret
22-07-2020 11:00:00;;0,12;0,48;;;Data er manuelt kontrolleret
22-07-2020 10:30:00;;0,12;0,48;;;Data er manuelt kontrolleret
22-07-2020 10:00:00;17,15;0,1;0,34;;9,5;Data er manuelt kontrolleret
22-07-2020 09:30:00;18,18;0,1;0,37;;8,23;Data er manuelt kontrolleret
22-07-2020 09:00:00;14,06;0,12;0,34;;6,87;Data er manuelt kontrolleret
22-07-2020 08:30:00;15,94;0,1;0,42;;7,58;Data er manuelt kontrolleret
22-07-2020 08:00:00;24,02;0,1;0,4;;8,89;Data er manuelt kontrolleret
22-07-2020 07:30:00;10,61;0,1;0,32;;5,78;Data er manuelt kontrolleret
22-07-2020 07:00:00;21,56;0,1;0,42;;10,23;Data er manuelt kontrolleret
22-07-2020 06:30:00;32,77;0,1;0,45;;15,7;Data er manuelt kontrolleret
22-07-2020 05:30:00;12,83;0,12;0,37;;7,19;Data er manuelt kontrolleret
22-07-2020 05:00:00;17,09;0,12;0,37;;8,45;Data er manuelt kontrolleret
22-07-2020 04:30:00;7,11;0,09;0,21;;4,09;Data er manuelt kontrolleret
22-07-2020 04:00:00;5,32;0,09;0,18;;3,2;Data er manuelt kontrolleret
22-07-2020 03:30:00;3,41;0,1;0,21;;2,18;Data er manuelt kontrolleret
22-07-2020 03:00:00;3,36;0,1;0,02;;2,32;Data er manuelt kontrolleret
22-07-2020 02:30:00;2,54;0,1;0,1;;1,73;Data er manuelt kontrolleret
22-07-2020 02:00:00;2,48;0,08;0,16;;1,88;Data er manuelt kontrolleret
22-07-2020 01:30:00;2,3;0,09;0,21;;1,53;Data er manuelt kontrolleret
22-07-2020 01:00:00;1,91;0,09;0,18;;1,71;Data er manuelt kontrolleret
22-07-2020 00:30:00;2,03;0,09;0,21;;1,47;Data er manuelt kontrolleret
22-07-2020 00:00:00;5,22;0,09;0,27;;3,16;Data er manuelt kontrolleret
21-07-2020 23:30:00;6,24;0,08;0,21;;5,27;Data er manuelt kontrolleret
21-07-2020 23:00:00;2,63;0,07;0,27;;1,79;Data er manuelt kontrolleret
21-07-2020 22:30:00;5,57;0,09;0,32;;3,24;Data er manuelt kontrolleret
21-07-2020 22:00:00;5,22;0,08;0,35;;3,04;Data er manuelt kontrolleret
21-07-2020 21:30:00;6,49;0,09;0,19;;4;Data er manuelt kontrolleret
21-07-2020 21:00:00;7,56;0,09;0,27;;5,11;Data er manuelt kontrolleret
21-07-2020 20:30:00;7,6;0,08;0,35;;4,3;Data er manuelt kontrolleret
21-07-2020 20:00:00;5,57;0,09;0,43;;3,24;Data er manuelt kontrolleret
21-07-2020 19:30:00;6,91;0,09;0,37;;4,1;Data er manuelt kontrolleret
21-07-2020 19:00:00;7,46;0,09;0,27;;4,18;Data er manuelt kontrolleret
21-07-2020 18:30:00;9,5;0,1;0,35;;5,08;Data er manuelt kontrolleret
21-07-2020 18:00:00;10,87;0,08;0,35;;5,73;Data er manuelt kontrolleret
21-07-2020 17:30:00;13,2;0,12;0,46;;6,51;Data er manuelt kontrolleret
21-07-2020 17:00:00;11,29;0,12;0,32;;5,65;Data er manuelt kontrolleret
21-07-2020 16:30:00;14,68;0,12;0,48;;7,26;Data er manuelt kontrolleret
21-07-2020 16:00:00;17,93;0,1;0,64;;7,57;Data er manuelt kontrolleret
21-07-2020 15:30:00;19,92;0,1;0,56;;10,08;Data er manuelt kontrolleret
21-07-2020 15:00:00;16,41;0,1;0,48;;7,54;Data er manuelt kontrolleret
21-07-2020 14:30:00;20,45;0,13;0,56;;8,87;Data er manuelt kontrolleret
21-07-2020 14:00:00;28,05;0,12;0,64;;11,3;Data er manuelt kontrolleret
21-07-2020 13:30:00;16,73;0,1;0,48;;7,17;Data er manuelt kontrolleret
21-07-2020 13:00:00;15,11;0,12;0,51;;6,96;Data er manuelt kontrolleret
21-07-2020 12:30:00;16,74;0,1;0,59;;8,08;Data er manuelt kontrolleret
21-07-2020 12:00:00;24,79;0,1;0,59;;10,99;Data er manuelt kontrolleret
21-07-2020 11:30:00;27,7;0,09;0,59;;9,73;Data er manuelt kontrolleret
21-07-2020 11:00:00;15,79;0,08;0,35;;4,89;Data er manuelt kontrolleret
21-07-2020 10:30:00;17,97;0,11;0,19;;7,17;Data er manuelt kontrolleret
21-07-2020 10:00:00;14,36;0,11;-0,24;;6,7;Data er manuelt kontrolleret
21-07-2020 09:30:00;19,43;0,11;-0,42;;9,18;Data er manuelt kontrolleret
21-07-2020 09:00:00;20,04;0,11;-0,07;;9,99;Data er manuelt kontrolleret
21-07-2020 08:30:00;11,32;0,11;0,01;;5,43;Data er manuelt kontrolleret
21-07-2020 08:00:00;17,83;0,11;0,06;;8,86;Data er manuelt kontrolleret
21-07-2020 07:30:00;19,04;0,11;0,14;;8,32;Data er manuelt kontrolleret
21-07-2020 07:00:00;21,27;0,11;0,3;;9,17;Data er manuelt kontrolleret
21-07-2020 06:30:00;15,8;0,1;-0,02;;7,27;Data er manuelt kontrolleret
21-07-2020 06:00:00;12,68;0,11;-0,18;;8,32;Data er manuelt kontrolleret
21-07-2020 05:30:00;11,14;0,09;-0,02;;7,14;Data er manuelt kontrolleret
21-07-2020 04:30:00;8,34;0,1;-0,02;;6,93;Data er manuelt kontrolleret
21-07-2020 04:00:00;3,82;0,1;-0,02;;2,81;Data er manuelt kontrolleret
21-07-2020 03:30:00;1,9;0,1;0,01;;1,61;Data er manuelt kontrolleret
21-07-2020 03:00:00;2,27;0,1;-0,1;;2,02;Data er manuelt kontrolleret
21-07-2020 02:30:00;3,87;0,11;-0,13;;4,09;Data er manuelt kontrolleret
21-07-2020 02:00:00;2,43;0,11;-0,13;;2,33;Data er manuelt kontrolleret
21-07-2020 01:30:00;2,66;0,1;-0,05;;2,24;Data er manuelt kontrolleret
21-07-2020 01:00:00;4,17;0,1;-0,1;;3,51;Data er manuelt kontrolleret
21-07-2020 00:30:00;2,8;0,1;-0,13;;3,07;Data er manuelt kontrolleret
21-07-2020 00:00:00;3,7;0,1;-0,15;4,34;3,74;Data er manuelt kontrolleret
20-07-2020 23:30:00;5,71;0,1;-0,13;;4,18;Data er manuelt kontrolleret
20-07-2020 23:00:00;2,84;0,09;-0,15;;1,93;Data er manuelt kontrolleret
20-07-2020 22:30:00;5;0,1;-0,23;;3,1;Data er manuelt kontrolleret
20-07-2020 22:00:00;6,72;0,13;-0,23;;4,61;Data er manuelt kontrolleret
20-07-2020 21:30:00;4,36;0,1;-0,1;;3,06;Data er manuelt kontrolleret
20-07-2020 21:00:00;5,82;0,1;-0,15;;3,51;Data er manuelt kontrolleret
20-07-2020 20:30:00;6,57;0,11;-0,07;;4,55;Data er manuelt kontrolleret
20-07-2020 20:00:00;7,1;0,11;-0,15;;5,41;Data er manuelt kontrolleret
20-07-2020 19:30:00;7,51;0,13;-0,04;;5,26;Data er manuelt kontrolleret
20-07-2020 19:00:00;7,68;0,13;0,09;;4,19;Data er manuelt kontrolleret
20-07-2020 18:30:00;9,23;0,14;0,12;;4,65;Data er manuelt kontrolleret
20-07-2020 18:00:00;8,89;0,16;0,14;;4,45;Data er manuelt kontrolleret
20-07-2020 17:30:00;8,62;0,11;0,12;;4,28;Data er manuelt kontrolleret
20-07-2020 17:00:00;8,23;0,14;0,01;;3,79;Data er manuelt kontrolleret
20-07-2020 16:30:00;9,05;0,13;0,06;;4,2;Data er manuelt kontrolleret
20-07-2020 16:00:00;11,06;0,14;0,04;;4,6;Data er manuelt kontrolleret
20-07-2020 15:30:00;11,57;0,14;-0,02;;5,65;Data er manuelt kontrolleret
20-07-2020 15:00:00;17,96;0,14;0,09;;13,15;Data er manuelt kontrolleret
20-07-2020 14:30:00;15,49;0,15;-0,01;;6,24;Data er manuelt kontrolleret
20-07-2020 14:00:00;14,32;0,15;-0,01;;6,97;Data er manuelt kontrolleret
20-07-2020 13:30:00;17,08;0,13;0,07;;6,46;Data er manuelt kontrolleret
20-07-2020 13:00:00;19,28;0,14;0,12;;8,77;Data er manuelt kontrolleret
20-07-2020 12:30:00;16,26;0,14;-0,01;;6,88;Data er manuelt kontrolleret
20-07-2020 12:00:00;15,85;0,15;-0,04;;6,99;Data er manuelt kontrolleret
20-07-2020 11:30:00;17,37;0,14;-0,01;;7,66;Data er manuelt kontrolleret
20-07-2020 11:00:00;27,64;0,15;0,07;;11,07;Data er manuelt kontrolleret
20-07-2020 10:30:00;21,14;0,14;0,01;;9,04;Data er manuelt kontrolleret
20-07-2020 10:00:00;20,69;0,16;0,09;;8,9;Data er manuelt kontrolleret
20-07-2020 09:30:00;19,38;0,16;-0,04;;8;Data er manuelt kontrolleret
20-07-2020 09:00:00;19,16;0,17;-0,09;;9,32;Data er manuelt kontrolleret
20-07-2020 08:30:00;17,27;0,13;-0,17;;8,9;Data er manuelt kontrolleret
20-07-2020 08:00:00;14,39;0,15;-0,12;;7,27;Data er manuelt kontrolleret
20-07-2020 07:30:00;15,68;0,14;-0,09;;8,31;Data er manuelt kontrolleret
20-07-2020 07:00:00;14,08;0,16;-0,12;;7,48;Data er manuelt kontrolleret
20-07-2020 06:30:00;17,27;0,16;0,02;;8,86;Data er manuelt kontrolleret
20-07-2020 06:00:00;16,31;0,16;-0,04;;8,78;Data er manuelt kontrolleret
20-07-2020 05:30:00;11,18;0,15;-0,17;;7,27;Data er manuelt kontrolleret
20-07-2020 05:00:00;8,19;0,14;-0,22;;4,92;Data er manuelt kontrolleret
20-07-2020 04:30:00;5,71;0,15;-0,33;;3,91;Data er manuelt kontrolleret
20-07-2020 03:30:00;3,38;0,14;-0,25;;3,12;Data er manuelt kontrolleret
20-07-2020 03:00:00;5,24;0,14;-0,25;;4,61;Data er manuelt kontrolleret
20-07-2020 02:30:00;7,7;0,15;-0,33;;7,09;Data er manuelt kontrolleret
20-07-2020 02:00:00;6,29;0,15;-0,36;;5,63;Data er manuelt kontrolleret
20-07-2020 01:30:00;2,28;0,15;-0,33;;2,24;Data er manuelt kontrolleret
20-07-2020 01:00:00;2,58;0,15;-0,36;;2,12;Data er manuelt kontrolleret
20-07-2020 00:30:00;2,58;0,15;-0,44;;2,3;Data er manuelt kontrolleret
20-07-2020 00:00:00;3,63;0,16;-0,44;4,11;2,62;Data er manuelt kontrolleret
19-07-2020 23:30:00;6,87;0,16;-0,41;;4,92;Data er manuelt kontrolleret
19-07-2020 23:00:00;5,55;0,15;-0,36;;4,4;Data er manuelt kontrolleret
19-07-2020 22:30:00;6,55;0,16;-0,38;;5,56;Data er manuelt kontrolleret
19-07-2020 22:00:00;10,03;0,16;-0,44;;6,88;Data er manuelt kontrolleret
19-07-2020 21:30:00;14,52;0,17;-0,38;;9,87;Data er manuelt kontrolleret
19-07-2020 21:00:00;15,26;0,17;-0,41;;11,11;Data er manuelt kontrolleret
19-07-2020 20:30:00;12,44;0,21;-0,44;;8,98;Data er manuelt kontrolleret
19-07-2020 20:00:00;15,77;0,21;-0,41;;11,8;Data er manuelt kontrolleret
19-07-2020 19:30:00;17,28;0,22;-0,41;;12,45;Data er manuelt kontrolleret
19-07-2020 19:00:00;16,22;0,22;-0,25;;11,97;Data er manuelt kontrolleret
19-07-2020 18:30:00;14,79;0,22;-0,3;;9,53;Data er manuelt kontrolleret
19-07-2020 18:00:00;10,89;0,21;-0,38;;8,81;Data er manuelt kontrolleret
19-07-2020 17:30:00;10,74;0,2;-0,3;;8,44;Data er manuelt kontrolleret
19-07-2020 17:00:00;22,99;0,24;0,1;;14,89;Data er manuelt kontrolleret
19-07-2020 16:30:00;54,84;0,36;0,34;;31,16;Data er manuelt kontrolleret
19-07-2020 16:00:00;68,38;0,38;0,4;;30,18;Data er manuelt kontrolleret
19-07-2020 15:30:00;63,24;0,65;0,5;;27,32;Data er manuelt kontrolleret
19-07-2020 15:00:00;75,39;0,37;0,53;;33,99;Data er manuelt kontrolleret
19-07-2020 14:30:00;52,9;0,36;0,24;;26,79;Data er manuelt kontrolleret
19-07-2020 14:00:00;45,58;0,35;0,05;;26,22;Data er manuelt kontrolleret
19-07-2020 13:30:00;56,44;0,41;0,07;;27,31;Data er manuelt kontrolleret
19-07-2020 13:00:00;59,15;0,42;0,4;;31,75;Data er manuelt kontrolleret
19-07-2020 12:30:00;72,12;0,38;0,45;;39,38;Data er manuelt kontrolleret
19-07-2020 12:00:00;73,82;0,35;0,72;;38,94;Data er manuelt kontrolleret
19-07-2020 11:30:00;44,7;0,32;0,13;;23,34;Data er manuelt kontrolleret
19-07-2020 11:00:00;94,3;0,34;1,31;;9,74;Data er manuelt kontrolleret
19-07-2020 10:30:00;39,69;0,34;-0,11;;20,16;Data er manuelt kontrolleret
19-07-2020 10:00:00;36,37;0,28;0,08;;18,27;Data er manuelt kontrolleret
19-07-2020 09:30:00;32,3;0,27;0,02;;16,47;Data er manuelt kontrolleret
19-07-2020 09:00:00;38,16;0,28;-0,03;;21,04;Data er manuelt kontrolleret
19-07-2020 08:30:00;26,28;0,25;-0,27;;14,71;Data er manuelt kontrolleret
19-07-2020 08:00:00;44,54;0,28;0,32;;2,75;Data er manuelt kontrolleret
19-07-2020 07:30:00;23,48;0,25;-0,22;;15,1;Data er manuelt kontrolleret
19-07-2020 07:00:00;11,68;0,24;-0,27;;8,03;Data er manuelt kontrolleret
19-07-2020 06:30:00;22,09;0,25;-0,24;;12,74;Data er manuelt kontrolleret
19-07-2020 05:30:00;15,31;0,23;-0,24;;11,02;Data er manuelt kontrolleret
19-07-2020 05:00:00;12,99;0,25;-0,16;;9,82;Data er manuelt kontrolleret
19-07-2020 04:30:00;13,21;0,24;-0,24;;11,21;Data er manuelt kontrolleret
19-07-2020 04:00:00;9,15;0,22;-0,29;;7,84;Data er manuelt kontrolleret
19-07-2020 03:30:00;26,46;0,21;0,08;;13,42;Data er manuelt kontrolleret
19-07-2020 03:00:00;26,79;0,23;-0,13;;16,07;Data er manuelt kontrolleret
19-07-2020 02:30:00;20,59;0,21;0,05;;13;Data er manuelt kontrolleret
19-07-2020 01:30:00;18,67;0,24;-0,21;;12,97;Data er manuelt kontrolleret
19-07-2020 01:00:00;16,65;0,23;-0,35;;12,76;Data er manuelt kontrolleret
19-07-2020 00:30:00;16,99;0,25;-0,13;;12,16;Data er manuelt kontrolleret
19-07-2020 00:00:00;16,89;0,22;-0,21;10,15;12,14;Data er manuelt kontrolleret
18-07-2020 23:30:00;28,19;0,23;-0,05;;19,1;Data er manuelt kontrolleret
18-07-2020 23:00:00;37,8;0,29;-0,05;;21,85;Data er manuelt kontrolleret
18-07-2020 22:30:00;28,19;0,29;-0,26;;19,96;Data er manuelt kontrolleret
18-07-2020 22:00:00;53,9;0,33;0,3;;27,43;Data er manuelt kontrolleret
18-07-2020 21:30:00;49,37;0,35;0,19;;31,84;Data er manuelt kontrolleret
18-07-2020 21:00:00;71,32;0,49;0,48;;38,12;Data er manuelt kontrolleret
18-07-2020 20:30:00;56,29;0,37;0,27;;29,67;Data er manuelt kontrolleret
18-07-2020 20:00:00;60,84;0,35;0,38;;33,61;Data er manuelt kontrolleret
18-07-2020 19:30:00;29,56;0,29;0,08;;20,3;Data er manuelt kontrolleret
18-07-2020 19:00:00;15,79;0,23;0,06;;12,4;Data er manuelt kontrolleret
18-07-2020 18:30:00;14,88;0,25;0,14;;11,17;Data er manuelt kontrolleret
18-07-2020 18:00:00;20,38;0,23;0,24;;15,44;Data er manuelt kontrolleret
18-07-2020 17:30:00;18,4;0,22;0,46;;14,12;Data er manuelt kontrolleret
18-07-2020 17:00:00;16,29;0,22;-0,02;;11,91;Data er manuelt kontrolleret
18-07-2020 16:30:00;13,67;0,22;-0,07;;10,22;Data er manuelt kontrolleret
18-07-2020 16:00:00;13,53;0,18;-0,15;;10,03;Data er manuelt kontrolleret
18-07-2020 15:30:00;9,93;0,19;-0,29;;6,7;Data er manuelt kontrolleret
18-07-2020 15:00:00;11,66;0,21;-0,18;;8,24;Data er manuelt kontrolleret
18-07-2020 14:30:00;14,92;0,21;-0,15;;9,8;Data er manuelt kontrolleret
18-07-2020 14:00:00;13,7;0,18;-0,24;;9,12;Data er manuelt kontrolleret
18-07-2020 13:30:00;24,83;0,21;-0,07;;13,24;Data er manuelt kontrolleret
18-07-2020 13:00:00;15,05;0,22;-0,02;;8,49;Data er manuelt kontrolleret
18-07-2020 12:30:00;16,76;0,21;-0,24;;10,21;Data er manuelt kontrolleret
18-07-2020 12:00:00;35,06;0,21;-0,13;;17,32;Data er manuelt kontrolleret
18-07-2020 11:30:00;21,94;0,21;-0,05;;12,27;Data er manuelt kontrolleret
18-07-2020 11:00:00;19,29;0,18;-0,02;;11,38;Data er manuelt kontrolleret
18-07-2020 10:30:00;19,19;0,18;-0,1;;11,09;Data er manuelt kontrolleret
18-07-2020 10:00:00;18,33;0,22;-0,21;;10,11;Data er manuelt kontrolleret
18-07-2020 09:30:00;30,76;0,21;-0,07;;16,87;Data er manuelt kontrolleret
18-07-2020 09:00:00;53,6;0,22;0,06;;38,92;Data er manuelt kontrolleret
18-07-2020 08:30:00;9,24;0,17;-0,34;;5,47;Data er manuelt kontrolleret
18-07-2020 08:00:00;11,36;0,16;-0,29;;6,08;Data er manuelt kontrolleret
18-07-2020 07:30:00;8,51;0,16;-0,23;;5,54;Data er manuelt kontrolleret
18-07-2020 07:00:00;8,47;0,17;-0,45;;6,36;Data er manuelt kontrolleret
18-07-2020 06:30:00;11,73;0,17;-0,42;;7,94;Data er manuelt kontrolleret
18-07-2020 06:00:00;5,53;0,16;-0,55;;4,31;Data er manuelt kontrolleret
18-07-2020 05:30:00;5,49;0,15;-0,42;;3,79;Data er manuelt kontrolleret
18-07-2020 04:30:00;3,01;0,16;-0,37;;2,92;Data er manuelt kontrolleret
18-07-2020 04:00:00;3,58;0,15;-0,42;;3,43;Data er manuelt kontrolleret
18-07-2020 03:30:00;8,05;0,16;-0,37;;5,33;Data er manuelt kontrolleret
18-07-2020 03:00:00;9,38;0,15;-0,18;;6,65;Data er manuelt kontrolleret
18-07-2020 02:30:00;13,25;0,16;-0,18;;8,17;Data er manuelt kontrolleret
18-07-2020 02:00:00;17,58;0,17;-0,12;;8,71;Data er manuelt kontrolleret
18-07-2020 01:30:00;7,4;0,15;-0,2;;5,54;Data er manuelt kontrolleret
18-07-2020 01:00:00;9,36;0,16;-0,31;;6,71;Data er manuelt kontrolleret
18-07-2020 00:30:00;10,38;0,16;-0,2;;6,26;Data er manuelt kontrolleret
18-07-2020 00:00:00;11,4;0,17;-0,15;7,58;7,15;Data er manuelt kontrolleret
17-07-2020 23:30:00;15,3;0,19;-0,2;;10,35;Data er manuelt kontrolleret
17-07-2020 23:00:00;18,78;0,19;-0,1;;11,76;Data er manuelt kontrolleret
17-07-2020 22:30:00;13,68;0,18;-0,12;;8,92;Data er manuelt kontrolleret
17-07-2020 22:00:00;12,64;0,17;-0,2;;8,24;Data er manuelt kontrolleret
17-07-2020 21:30:00;12,94;0,18;-0,15;;8,56;Data er manuelt kontrolleret
17-07-2020 21:00:00;14,27;0,18;-0,15;;9,58;Data er manuelt kontrolleret
17-07-2020 20:30:00;12,05;0,18;-0,31;;9,04;Data er manuelt kontrolleret
17-07-2020 20:00:00;10,89;0,19;-0,2;;8,39;Data er manuelt kontrolleret
17-07-2020 19:30:00;10,01;0,18;-0,28;;7,78;Data er manuelt kontrolleret
17-07-2020 19:00:00;9,93;0,19;-0,25;;6,75;Data er manuelt kontrolleret
17-07-2020 18:30:00;9,72;0,18;-0,33;;6,6;Data er manuelt kontrolleret
17-07-2020 18:00:00;10,88;0,2;-0,23;;6,64;Data er manuelt kontrolleret
17-07-2020 17:30:00;12,22;0,19;-0,17;;8,14;Data er manuelt kontrolleret
17-07-2020 17:00:00;17,63;0,19;-0,12;;9,54;Data er manuelt kontrolleret
17-07-2020 16:30:00;16,59;0,19;-0,2;;10;Data er manuelt kontrolleret
17-07-2020 16:00:00;29,45;0,23;-0,09;;16,64;Data er manuelt kontrolleret
17-07-2020 15:30:00;26,58;0,22;0,09;;14,36;Data er manuelt kontrolleret
17-07-2020 15:00:00;19,63;0,19;-0,17;;11,38;Data er manuelt kontrolleret
17-07-2020 14:30:00;21,11;0,19;-0,2;;10,74;Data er manuelt kontrolleret
17-07-2020 14:00:00;17,25;0,19;-0,22;;10,62;Data er manuelt kontrolleret
17-07-2020 13:30:00;30,79;0,19;-0,12;;16,99;Data er manuelt kontrolleret
17-07-2020 13:00:00;24,69;0,19;-0,06;;13,99;Data er manuelt kontrolleret
17-07-2020 12:30:00;25,24;0,19;-0,06;;15,65;Data er manuelt kontrolleret
17-07-2020 12:00:00;26,87;0,18;0,02;;15,37;Data er manuelt kontrolleret
17-07-2020 11:30:00;24,63;0,19;0,31;;14,26;Data er manuelt kontrolleret
17-07-2020 11:00:00;20,42;0,18;-0,12;;12,89;Data er manuelt kontrolleret
17-07-2020 10:30:00;33,21;0,19;0,26;;18,86;Data er manuelt kontrolleret
17-07-2020 10:00:00;22,7;0,17;-0,17;;14,23;Data er manuelt kontrolleret
17-07-2020 09:30:00;21,9;0,19;-0,2;;13,86;Data er manuelt kontrolleret
17-07-2020 09:00:00;18,15;0,17;-0,2;;11,39;Data er manuelt kontrolleret
17-07-2020 08:30:00;19,57;0,17;-0,2;;11,96;Data er manuelt kontrolleret
17-07-2020 08:00:00;13,43;0,18;-0,3;;8,16;Data er manuelt kontrolleret
17-07-2020 07:30:00;12,32;0,16;-0,3;;8,48;Data er manuelt kontrolleret
17-07-2020 07:00:00;17,8;0,16;-0,33;;10,61;Data er manuelt kontrolleret
17-07-2020 06:30:00;23,49;0,17;-0,28;;14,09;Data er manuelt kontrolleret
17-07-2020 06:00:00;16,52;0,17;-0,36;;9,67;Data er manuelt kontrolleret
17-07-2020 05:30:00;48,88;0,17;0,02;;18,86;Data er manuelt kontrolleret
17-07-2020 05:00:00;82,93;0,2;0,53;;33,13;Data er manuelt kontrolleret
17-07-2020 04:30:00;49;0,18;0,02;;29,48;Data er manuelt kontrolleret
17-07-2020 03:30:00;25,05;0,18;-0,28;;16,67;Data er manuelt kontrolleret
17-07-2020 03:00:00;28,35;0,17;-0,28;;22,65;Data er manuelt kontrolleret
17-07-2020 02:30:00;29,71;0,18;-0,14;;16,31;Data er manuelt kontrolleret
17-07-2020 02:00:00;3,79;0,16;-0,49;;3,79;Data er manuelt kontrolleret
17-07-2020 01:30:00;3,5;0,16;-0,52;;3,57;Data er manuelt kontrolleret
17-07-2020 01:00:00;5,33;0,17;-0,41;;5,01;Data er manuelt kontrolleret
17-07-2020 00:30:00;7,71;0,16;-0,38;;6,73;Data er manuelt kontrolleret
17-07-2020 00:00:00;8,99;0,18;-0,35;5,06;6,74;Data er manuelt kontrolleret
16-07-2020 23:30:00;17,91;0,18;-0,3;;12,09;Data er manuelt kontrolleret
16-07-2020 23:00:00;6,07;0,17;-0,49;;5,41;Data er manuelt kontrolleret
