Data opsamlet af Aarhus Universitet, Institut for Miljoevidenskab <br> Data er kvalitetskontrolleret til 1. april 2021. Data efter denne dato er ikke manuelt kontrolleret og kan indeholde fejl <br>For yderligere information se https://envs.au.dk/faglige-omraader/luftforurening-udledninger-og-effekter/luftforurening/ eller kontakt Thomas Ellermann tel@envs.au.dk <br> <br>Gasser: NO2: Kvælstofdioxid µg/m<sup>3</sup>, NOx: Kvælstofoxider µg/m<sup>3</sup>, O3: Ozon µg/m<sup>3</sup>
Data fra Aalborg Tag
Recorded;NO2;O3;NOx;PM_2.5_Lvs
22-06-2020 11:00:00;5,16;68,72;6,05;;Data er manuelt kontrolleret
22-06-2020 10:30:00;5,2;65,84;7,09;;Data er manuelt kontrolleret
22-06-2020 10:00:00;5,06;67,07;6,63;;Data er manuelt kontrolleret
22-06-2020 09:30:00;4,5;68,04;6,36;;Data er manuelt kontrolleret
22-06-2020 09:00:00;6,26;66,76;8,98;;Data er manuelt kontrolleret
22-06-2020 08:30:00;7,18;66,24;10,21;;Data er manuelt kontrolleret
22-06-2020 08:00:00;12,6;52,08;16,98;;Data er manuelt kontrolleret
22-06-2020 07:30:00;28,63;41,2;35,7;;Data er manuelt kontrolleret
22-06-2020 07:00:00;37,6;38,34;45,08;;Data er manuelt kontrolleret
22-06-2020 06:30:00;39,93;34,62;46,15;;Data er manuelt kontrolleret
22-06-2020 05:30:00;16,57;52,56;18,04;;Data er manuelt kontrolleret
22-06-2020 05:00:00;12,66;59,03;12,83;;Data er manuelt kontrolleret
22-06-2020 04:30:00;6,31;65,57;6,23;;Data er manuelt kontrolleret
22-06-2020 04:00:00;4,77;68,69;4,38;;Data er manuelt kontrolleret
22-06-2020 03:30:00;2,33;73,01;2,25;;Data er manuelt kontrolleret
22-06-2020 03:00:00;3,66;;3,42;;Data er manuelt kontrolleret
22-06-2020 02:30:00;5,99;45,33;5,46;;Data er manuelt kontrolleret
22-06-2020 02:00:00;11,41;29,61;11,29;;Data er manuelt kontrolleret
22-06-2020 01:30:00;15,66;19,31;15,51;;Data er manuelt kontrolleret
22-06-2020 01:00:00;12,16;35,1;12,08;;Data er manuelt kontrolleret
22-06-2020 00:30:00;11,68;40,98;11,75;;Data er manuelt kontrolleret
22-06-2020 00:00:00;17,76;24;17,95;4,33;Data er manuelt kontrolleret
21-06-2020 23:30:00;12,78;40,37;12,56;;Data er manuelt kontrolleret
21-06-2020 23:00:00;9,55;50,1;9,12;;Data er manuelt kontrolleret
21-06-2020 22:30:00;6,02;60,86;5,92;;Data er manuelt kontrolleret
21-06-2020 22:00:00;5,45;65,59;5,25;;Data er manuelt kontrolleret
21-06-2020 21:30:00;4,91;64,78;4,58;;Data er manuelt kontrolleret
21-06-2020 21:00:00;5,62;61,24;5,64;;Data er manuelt kontrolleret
21-06-2020 20:30:00;5,2;63,2;5,33;;Data er manuelt kontrolleret
21-06-2020 20:00:00;4,47;65,86;4,33;;Data er manuelt kontrolleret
21-06-2020 19:30:00;3,39;72,06;3,39;;Data er manuelt kontrolleret
21-06-2020 19:00:00;3,1;73,96;3,08;;Data er manuelt kontrolleret
21-06-2020 18:30:00;3;76,47;2,91;;Data er manuelt kontrolleret
21-06-2020 18:00:00;3,16;76;3,58;;Data er manuelt kontrolleret
21-06-2020 17:30:00;2,31;79,04;2,85;;Data er manuelt kontrolleret
21-06-2020 17:00:00;2,33;79,93;2,5;;Data er manuelt kontrolleret
21-06-2020 16:30:00;2,5;79,36;2,64;;Data er manuelt kontrolleret
21-06-2020 16:00:00;2,39;80,24;2,44;;Data er manuelt kontrolleret
21-06-2020 15:30:00;2,21;81,52;2,56;;Data er manuelt kontrolleret
21-06-2020 15:00:00;1,75;80,77;1,81;;Data er manuelt kontrolleret
21-06-2020 14:30:00;2,16;77,74;2,73;;Data er manuelt kontrolleret
21-06-2020 14:00:00;2,43;77,46;3,1;;Data er manuelt kontrolleret
21-06-2020 13:30:00;2,96;77,19;3,48;;Data er manuelt kontrolleret
21-06-2020 13:00:00;2,29;77,05;2,56;;Data er manuelt kontrolleret
21-06-2020 12:30:00;3,48;73,67;4,06;;Data er manuelt kontrolleret
21-06-2020 12:00:00;2,79;70,98;3,04;;Data er manuelt kontrolleret
21-06-2020 11:30:00;3,06;69,97;3,64;;Data er manuelt kontrolleret
21-06-2020 11:00:00;2,98;69,11;3,5;;Data er manuelt kontrolleret
21-06-2020 10:30:00;3,29;69,05;3,97;;Data er manuelt kontrolleret
21-06-2020 10:00:00;3;73,26;3,18;;Data er manuelt kontrolleret
21-06-2020 09:30:00;2,21;72,83;2,37;;Data er manuelt kontrolleret
21-06-2020 09:00:00;1,98;74,81;2,02;;Data er manuelt kontrolleret
21-06-2020 08:30:00;2,27;75,67;2,54;;Data er manuelt kontrolleret
21-06-2020 08:00:00;2,42;73,73;2,41;;Data er manuelt kontrolleret
21-06-2020 07:30:00;2,56;74,77;2,43;;Data er manuelt kontrolleret
21-06-2020 07:00:00;3,41;74,38;3,85;;Data er manuelt kontrolleret
21-06-2020 06:30:00;2,58;72,68;2,83;;Data er manuelt kontrolleret
21-06-2020 06:00:00;2,04;72,84;1,99;;Data er manuelt kontrolleret
21-06-2020 05:30:00;2,58;69,82;2,27;;Data er manuelt kontrolleret
21-06-2020 04:30:00;3,56;69,82;3,35;;Data er manuelt kontrolleret
21-06-2020 04:00:00;2,17;71,92;1,85;;Data er manuelt kontrolleret
21-06-2020 03:30:00;2,5;71,9;2,47;;Data er manuelt kontrolleret
21-06-2020 03:00:00;2,83;71,18;2,64;;Data er manuelt kontrolleret
21-06-2020 02:30:00;3,6;69,94;3,18;;Data er manuelt kontrolleret
21-06-2020 02:00:00;3,5;;3,3;;Data er manuelt kontrolleret
21-06-2020 01:30:00;5,73;65,28;5,49;;Data er manuelt kontrolleret
21-06-2020 01:00:00;2,88;71,28;2,33;;Data er manuelt kontrolleret
21-06-2020 00:30:00;2,9;70,1;2,56;;Data er manuelt kontrolleret
21-06-2020 00:00:00;2,66;68,54;2,51;4,61;Data er manuelt kontrolleret
20-06-2020 23:30:00;3,27;68,34;2,91;;Data er manuelt kontrolleret
20-06-2020 23:00:00;3,14;70,22;2,95;;Data er manuelt kontrolleret
20-06-2020 22:30:00;3,46;70,83;3,36;;Data er manuelt kontrolleret
20-06-2020 22:00:00;4,16;70,85;3,91;;Data er manuelt kontrolleret
20-06-2020 21:30:00;3,73;71,44;3,72;;Data er manuelt kontrolleret
20-06-2020 21:00:00;3,27;70,52;3,09;;Data er manuelt kontrolleret
20-06-2020 20:30:00;3,04;72,52;2,99;;Data er manuelt kontrolleret
20-06-2020 20:00:00;2,86;71,87;2,61;;Data er manuelt kontrolleret
20-06-2020 19:30:00;3,15;75,83;3,22;;Data er manuelt kontrolleret
20-06-2020 19:00:00;4,41;76,75;4,09;;Data er manuelt kontrolleret
20-06-2020 18:30:00;4,35;80,1;4,18;;Data er manuelt kontrolleret
20-06-2020 18:00:00;3,46;84,94;3,61;;Data er manuelt kontrolleret
20-06-2020 17:30:00;3,77;86,08;3,4;;Data er manuelt kontrolleret
20-06-2020 17:00:00;4,19;87,82;4,24;;Data er manuelt kontrolleret
20-06-2020 16:30:00;4,98;85,67;4,94;;Data er manuelt kontrolleret
20-06-2020 16:00:00;4,06;85,63;4,17;;Data er manuelt kontrolleret
20-06-2020 15:30:00;5,25;83,54;5,3;;Data er manuelt kontrolleret
20-06-2020 15:00:00;6,46;79,89;7,3;;Data er manuelt kontrolleret
20-06-2020 14:30:00;5,77;81,52;6,11;;Data er manuelt kontrolleret
20-06-2020 14:00:00;7,06;80,79;7,51;;Data er manuelt kontrolleret
20-06-2020 13:30:00;6,81;83,79;7,46;;Data er manuelt kontrolleret
20-06-2020 13:00:00;5,75;87,98;5,78;;Data er manuelt kontrolleret
20-06-2020 12:30:00;6,81;88,97;7,19;;Data er manuelt kontrolleret
20-06-2020 12:00:00;5,64;89,03;5,88;;Data er manuelt kontrolleret
20-06-2020 11:30:00;5,77;85;6,32;;Data er manuelt kontrolleret
20-06-2020 11:00:00;6,71;82,93;7,36;;Data er manuelt kontrolleret
20-06-2020 10:30:00;5,65;82,27;6,42;;Data er manuelt kontrolleret
20-06-2020 10:00:00;6,33;79,49;7,07;;Data er manuelt kontrolleret
20-06-2020 09:30:00;7,06;77,57;7,71;;Data er manuelt kontrolleret
20-06-2020 09:00:00;5,85;77,75;6,01;;Data er manuelt kontrolleret
20-06-2020 08:30:00;4,06;78,77;3,71;;Data er manuelt kontrolleret
20-06-2020 08:00:00;5,71;76,03;5,98;;Data er manuelt kontrolleret
20-06-2020 07:30:00;3,96;78,56;3,92;;Data er manuelt kontrolleret
20-06-2020 07:00:00;2,75;79,63;2,44;;Data er manuelt kontrolleret
20-06-2020 06:30:00;3,44;80,22;3,25;;Data er manuelt kontrolleret
20-06-2020 06:00:00;3,38;80,91;3,38;;Data er manuelt kontrolleret
20-06-2020 05:30:00;4,02;78,85;3,52;;Data er manuelt kontrolleret
20-06-2020 05:00:00;3,17;74,18;2,78;;Data er manuelt kontrolleret
20-06-2020 04:30:00;4,61;64,57;4,5;;Data er manuelt kontrolleret
20-06-2020 03:30:00;5,23;58,82;4,94;;Data er manuelt kontrolleret
20-06-2020 03:00:00;6,06;53,72;5,85;;Data er manuelt kontrolleret
20-06-2020 02:30:00;6,04;47,77;5,85;;Data er manuelt kontrolleret
20-06-2020 02:00:00;6,14;47,42;6,1;;Data er manuelt kontrolleret
20-06-2020 01:30:00;5,94;58,94;5,63;;Data er manuelt kontrolleret
20-06-2020 01:00:00;8,67;;8,75;;Data er manuelt kontrolleret
20-06-2020 00:30:00;9,92;69,94;10,06;;Data er manuelt kontrolleret
20-06-2020 00:00:00;8,81;71,96;8,46;6,96;Data er manuelt kontrolleret
19-06-2020 23:30:00;6,88;75,48;6,81;;Data er manuelt kontrolleret
19-06-2020 23:00:00;8,08;76,99;8,17;;Data er manuelt kontrolleret
19-06-2020 22:30:00;8,13;78,32;7,69;;Data er manuelt kontrolleret
19-06-2020 22:00:00;6,87;87,08;6,37;;Data er manuelt kontrolleret
19-06-2020 21:30:00;5,63;88,02;5,48;;Data er manuelt kontrolleret
19-06-2020 21:00:00;5,92;89,26;5,77;;Data er manuelt kontrolleret
19-06-2020 20:30:00;5,92;88,79;5,87;;Data er manuelt kontrolleret
19-06-2020 20:00:00;5,69;93,31;5,37;;Data er manuelt kontrolleret
19-06-2020 19:30:00;6,73;95,5;6,52;;Data er manuelt kontrolleret
19-06-2020 19:00:00;5,96;92,43;6,19;;Data er manuelt kontrolleret
19-06-2020 18:30:00;7,38;90,63;7,69;;Data er manuelt kontrolleret
19-06-2020 18:00:00;7,5;93,94;7,54;;Data er manuelt kontrolleret
19-06-2020 17:30:00;7,19;93,7;7,5;;Data er manuelt kontrolleret
19-06-2020 17:00:00;8,5;86,78;9,39;;Data er manuelt kontrolleret
19-06-2020 16:30:00;9,23;84,82;10,7;;Data er manuelt kontrolleret
19-06-2020 16:00:00;9,15;87,78;10,6;;Data er manuelt kontrolleret
19-06-2020 15:30:00;11,08;87,92;12,04;;Data er manuelt kontrolleret
19-06-2020 15:00:00;11,93;81,56;13,33;;Data er manuelt kontrolleret
19-06-2020 14:30:00;10,5;82,1;12,22;;Data er manuelt kontrolleret
19-06-2020 14:00:00;10,08;87,17;11,56;;Data er manuelt kontrolleret
19-06-2020 13:30:00;10,06;87,76;12,43;;Data er manuelt kontrolleret
19-06-2020 13:00:00;12,77;87,4;16,16;;Data er manuelt kontrolleret
19-06-2020 12:30:00;12,48;90,28;15,6;;Data er manuelt kontrolleret
19-06-2020 12:00:00;13,14;82,77;16,93;;Data er manuelt kontrolleret
19-06-2020 11:30:00;11,16;87,93;13,91;;Data er manuelt kontrolleret
19-06-2020 11:00:00;11,96;86,2;14,84;;Data er manuelt kontrolleret
19-06-2020 10:30:00;7,38;84,87;9,28;;Data er manuelt kontrolleret
19-06-2020 10:00:00;7,94;81,78;10,58;;Data er manuelt kontrolleret
19-06-2020 09:30:00;8,15;79,14;9,49;;Data er manuelt kontrolleret
19-06-2020 09:00:00;8,08;78,91;10,28;;Data er manuelt kontrolleret
19-06-2020 08:30:00;10,63;73,51;13,26;;Data er manuelt kontrolleret
19-06-2020 08:00:00;10,54;74,06;12,74;;Data er manuelt kontrolleret
19-06-2020 07:30:00;11,63;69,59;14,37;;Data er manuelt kontrolleret
19-06-2020 07:00:00;19,33;59,31;23,88;;Data er manuelt kontrolleret
19-06-2020 06:30:00;20,6;53,29;25,81;;Data er manuelt kontrolleret
19-06-2020 05:30:00;21,95;34,27;27,06;;Data er manuelt kontrolleret
19-06-2020 05:00:00;23,16;32,18;27,46;;Data er manuelt kontrolleret
19-06-2020 04:30:00;18,21;35,56;19,92;;Data er manuelt kontrolleret
19-06-2020 04:00:00;19,56;37,54;20,76;;Data er manuelt kontrolleret
19-06-2020 03:30:00;16,48;41,68;17,24;;Data er manuelt kontrolleret
19-06-2020 03:00:00;15,81;;16,2;;Data er manuelt kontrolleret
19-06-2020 02:30:00;11,87;50,78;11,36;;Data er manuelt kontrolleret
19-06-2020 02:00:00;16,58;50,35;17,07;;Data er manuelt kontrolleret
19-06-2020 01:30:00;18,68;46,52;18,86;;Data er manuelt kontrolleret
19-06-2020 01:00:00;22,16;46,81;22,42;;Data er manuelt kontrolleret
19-06-2020 00:30:00;16,79;53,16;16,82;;Data er manuelt kontrolleret
19-06-2020 00:00:00;12,15;64,11;12,07;8,01;Data er manuelt kontrolleret
18-06-2020 23:30:00;10,29;67,53;10,28;;Data er manuelt kontrolleret
18-06-2020 23:00:00;13,85;63,13;13,74;;Data er manuelt kontrolleret
18-06-2020 22:30:00;14,41;64,6;14,71;;Data er manuelt kontrolleret
18-06-2020 22:00:00;13,62;61,69;13,4;;Data er manuelt kontrolleret
18-06-2020 21:30:00;8,48;73,24;8,22;;Data er manuelt kontrolleret
18-06-2020 21:00:00;7,52;76,21;7,36;;Data er manuelt kontrolleret
18-06-2020 20:30:00;9,15;74,92;9,03;;Data er manuelt kontrolleret
18-06-2020 20:00:00;8,92;75,36;9,11;;Data er manuelt kontrolleret
18-06-2020 19:30:00;8,34;73,85;8,82;;Data er manuelt kontrolleret
18-06-2020 19:00:00;6,84;75,89;7,53;;Data er manuelt kontrolleret
18-06-2020 18:30:00;6,79;79,33;7,49;;Data er manuelt kontrolleret
18-06-2020 18:00:00;5,09;85,37;5,86;;Data er manuelt kontrolleret
18-06-2020 17:30:00;6,59;83,84;7,55;;Data er manuelt kontrolleret
18-06-2020 17:00:00;7,55;83,76;9,28;;Data er manuelt kontrolleret
18-06-2020 16:30:00;7,63;84,04;9,05;;Data er manuelt kontrolleret
18-06-2020 16:00:00;6,21;86,42;7,61;;Data er manuelt kontrolleret
18-06-2020 15:30:00;9,11;81,77;11,49;;Data er manuelt kontrolleret
18-06-2020 15:00:00;8,17;77,63;10,36;;Data er manuelt kontrolleret
18-06-2020 14:30:00;9,6;75,78;13,65;;Data er manuelt kontrolleret
18-06-2020 14:00:00;9,98;76,56;13,67;;Data er manuelt kontrolleret
18-06-2020 13:30:00;8,42;74,45;11,15;;Data er manuelt kontrolleret
18-06-2020 13:00:00;9,27;72,62;12,29;;Data er manuelt kontrolleret
18-06-2020 12:30:00;7,92;73,83;10,84;;Data er manuelt kontrolleret
18-06-2020 12:00:00;8,61;77,77;11,19;;Data er manuelt kontrolleret
18-06-2020 11:30:00;8,96;76,66;12,23;;Data er manuelt kontrolleret
18-06-2020 11:00:00;9,17;76,23;11,25;;Data er manuelt kontrolleret
18-06-2020 10:30:00;8,15;70,26;9,92;;Data er manuelt kontrolleret
18-06-2020 10:00:00;9,38;67,14;12,13;;Data er manuelt kontrolleret
18-06-2020 09:30:00;7,8;66,98;10,52;;Data er manuelt kontrolleret
18-06-2020 09:00:00;6,86;65,79;9,07;;Data er manuelt kontrolleret
18-06-2020 08:30:00;8,54;64,54;10,71;;Data er manuelt kontrolleret
18-06-2020 08:00:00;9,15;61,71;13,42;;Data er manuelt kontrolleret
18-06-2020 07:30:00;9,94;59,47;12,61;;Data er manuelt kontrolleret
18-06-2020 07:00:00;15,98;50,33;21,1;;Data er manuelt kontrolleret
18-06-2020 06:30:00;20,04;46,62;27,12;;Data er manuelt kontrolleret
18-06-2020 06:00:00;21,6;47,27;26,79;;Data er manuelt kontrolleret
18-06-2020 05:30:00;20,89;45,47;24,66;;Data er manuelt kontrolleret
18-06-2020 04:30:00;19;38,27;20,79;;Data er manuelt kontrolleret
18-06-2020 04:00:00;15,58;40,4;16,1;;Data er manuelt kontrolleret
18-06-2020 03:30:00;14,48;45,34;14,6;;Data er manuelt kontrolleret
18-06-2020 03:00:00;9,15;54,14;8,65;;Data er manuelt kontrolleret
18-06-2020 02:30:00;6,34;60,73;6,04;;Data er manuelt kontrolleret
18-06-2020 02:00:00;9,07;;8,52;;Data er manuelt kontrolleret
18-06-2020 01:30:00;16,96;50,36;16,79;;Data er manuelt kontrolleret
18-06-2020 01:00:00;10,8;57,94;10,63;;Data er manuelt kontrolleret
18-06-2020 00:30:00;8,61;61,59;8,33;;Data er manuelt kontrolleret
18-06-2020 00:00:00;10,42;63,07;10,06;7,8;Data er manuelt kontrolleret
17-06-2020 23:30:00;11,27;52,69;11,29;;Data er manuelt kontrolleret
17-06-2020 23:00:00;11,56;58,62;11,5;;Data er manuelt kontrolleret
17-06-2020 22:30:00;12,15;62,71;11,75;;Data er manuelt kontrolleret
17-06-2020 22:00:00;8,46;73,78;8,42;;Data er manuelt kontrolleret
17-06-2020 21:30:00;9,13;70,79;9,1;;Data er manuelt kontrolleret
17-06-2020 21:00:00;9,05;76,82;8,73;;Data er manuelt kontrolleret
17-06-2020 20:30:00;7,67;86,28;7,31;;Data er manuelt kontrolleret
17-06-2020 20:00:00;8,17;91,53;8,42;;Data er manuelt kontrolleret
17-06-2020 19:30:00;7,98;85,05;7,85;;Data er manuelt kontrolleret
17-06-2020 19:00:00;6,97;84,87;7,54;;Data er manuelt kontrolleret
17-06-2020 18:30:00;7;85,36;7,52;;Data er manuelt kontrolleret
17-06-2020 18:00:00;6,42;87,06;6,94;;Data er manuelt kontrolleret
17-06-2020 17:30:00;5,28;87,98;5,75;;Data er manuelt kontrolleret
17-06-2020 17:00:00;12,09;79,66;13,24;;Data er manuelt kontrolleret
17-06-2020 16:30:00;12,69;78,1;13,89;;Data er manuelt kontrolleret
17-06-2020 16:00:00;7,05;84,09;7,83;;Data er manuelt kontrolleret
17-06-2020 15:30:00;8,73;84,83;10,79;;Data er manuelt kontrolleret
17-06-2020 15:00:00;9,21;83,86;11,66;;Data er manuelt kontrolleret
17-06-2020 14:30:00;8,73;79,26;10,46;;Data er manuelt kontrolleret
17-06-2020 14:00:00;13,42;72,47;16,81;;Data er manuelt kontrolleret
17-06-2020 13:30:00;11,25;73,64;13,2;;Data er manuelt kontrolleret
17-06-2020 13:00:00;9,92;74,42;12,7;;Data er manuelt kontrolleret
17-06-2020 12:30:00;7,57;84,33;9,06;;Data er manuelt kontrolleret
17-06-2020 12:00:00;5,95;85,19;6,95;;Data er manuelt kontrolleret
17-06-2020 11:30:00;6,72;81,54;7,97;;Data er manuelt kontrolleret
17-06-2020 11:00:00;6,97;78,62;8,02;;Data er manuelt kontrolleret
17-06-2020 10:30:00;7,26;77,55;8,29;;Data er manuelt kontrolleret
17-06-2020 10:00:00;16,69;63,58;21,63;;Data er manuelt kontrolleret
17-06-2020 09:30:00;11,32;68,07;13,6;;Data er manuelt kontrolleret
17-06-2020 09:00:00;18,52;60,25;24,38;;Data er manuelt kontrolleret
17-06-2020 08:30:00;23,63;53,75;30,73;;Data er manuelt kontrolleret
17-06-2020 08:00:00;18,96;56,82;25,05;;Data er manuelt kontrolleret
17-06-2020 07:30:00;22,46;55,22;28,44;;Data er manuelt kontrolleret
17-06-2020 07:00:00;31,47;48,65;37,31;;Data er manuelt kontrolleret
17-06-2020 06:30:00;36,51;45,64;42,73;;Data er manuelt kontrolleret
17-06-2020 06:00:00;29,37;50,4;33,44;;Data er manuelt kontrolleret
17-06-2020 05:30:00;34,87;35,42;38,6;;Data er manuelt kontrolleret
17-06-2020 05:00:00;26,06;34,43;29,19;;Data er manuelt kontrolleret
17-06-2020 04:30:00;22,83;31;25,11;;Data er manuelt kontrolleret
17-06-2020 03:30:00;21,88;42,04;22,51;;Data er manuelt kontrolleret
17-06-2020 03:00:00;15,21;49,39;15,36;;Data er manuelt kontrolleret
17-06-2020 02:30:00;8,48;59,38;8,2;;Data er manuelt kontrolleret
17-06-2020 02:00:00;8,38;66,72;7,87;;Data er manuelt kontrolleret
17-06-2020 01:30:00;8,92;62,86;8,62;;Data er manuelt kontrolleret
17-06-2020 01:00:00;9,59;;9,57;;Data er manuelt kontrolleret
17-06-2020 00:30:00;8,82;65,16;8,64;;Data er manuelt kontrolleret
17-06-2020 00:00:00;11,03;63,93;11,09;8,69;Data er manuelt kontrolleret
16-06-2020 23:30:00;13,38;63,02;13,38;;Data er manuelt kontrolleret
16-06-2020 23:00:00;12,61;66,39;12,41;;Data er manuelt kontrolleret
16-06-2020 22:30:00;10,42;68,17;10,14;;Data er manuelt kontrolleret
16-06-2020 22:00:00;12,03;69,2;11,51;;Data er manuelt kontrolleret
16-06-2020 21:30:00;10,57;75,33;10,2;;Data er manuelt kontrolleret
16-06-2020 21:00:00;10,61;80,61;10,47;;Data er manuelt kontrolleret
16-06-2020 20:30:00;8,94;85,96;9,03;;Data er manuelt kontrolleret
16-06-2020 20:00:00;8,11;88,69;8,03;;Data er manuelt kontrolleret
16-06-2020 19:30:00;8,07;95,83;7,97;;Data er manuelt kontrolleret
16-06-2020 19:00:00;7,63;99,85;7,28;;Data er manuelt kontrolleret
16-06-2020 18:30:00;7,2;99,54;7,24;;Data er manuelt kontrolleret
16-06-2020 18:00:00;6,28;99,15;6,16;;Data er manuelt kontrolleret
16-06-2020 17:30:00;6,87;99,09;7,09;;Data er manuelt kontrolleret
16-06-2020 17:00:00;5,84;96,38;6,18;;Data er manuelt kontrolleret
16-06-2020 16:30:00;5,47;93,68;5,97;;Data er manuelt kontrolleret
16-06-2020 16:00:00;5,82;92,57;6,61;;Data er manuelt kontrolleret
16-06-2020 15:30:00;5,88;93,48;6,86;;Data er manuelt kontrolleret
16-06-2020 15:00:00;6,68;94,26;7,84;;Data er manuelt kontrolleret
16-06-2020 14:30:00;5,68;96,13;6,99;;Data er manuelt kontrolleret
16-06-2020 14:00:00;6,36;97,05;7,3;;Data er manuelt kontrolleret
16-06-2020 13:30:00;6,93;95,22;8,57;;Data er manuelt kontrolleret
16-06-2020 13:00:00;6,32;94,01;7,8;;Data er manuelt kontrolleret
16-06-2020 12:30:00;5,95;93,2;7,22;;Data er manuelt kontrolleret
16-06-2020 12:00:00;5,74;92,87;7,03;;Data er manuelt kontrolleret
16-06-2020 11:30:00;5,55;90,72;6,92;;Data er manuelt kontrolleret
16-06-2020 11:00:00;7,57;88,25;9,36;;Data er manuelt kontrolleret
16-06-2020 10:30:00;5,53;88,35;6,9;;Data er manuelt kontrolleret
16-06-2020 10:00:00;7,3;85,95;9,19;;Data er manuelt kontrolleret
16-06-2020 09:30:00;6,61;86,54;8,24;;Data er manuelt kontrolleret
16-06-2020 09:00:00;9,55;78,2;12,11;;Data er manuelt kontrolleret
16-06-2020 08:30:00;12,92;70,42;16,25;;Data er manuelt kontrolleret
16-06-2020 08:00:00;11,9;62,03;15,36;;Data er manuelt kontrolleret
16-06-2020 07:30:00;11,2;65,98;14,63;;Data er manuelt kontrolleret
16-06-2020 07:00:00;14,11;61,01;17,98;;Data er manuelt kontrolleret
16-06-2020 06:30:00;19,65;56,32;25,08;;Data er manuelt kontrolleret
16-06-2020 05:30:00;19,25;57,74;22,6;;Data er manuelt kontrolleret
16-06-2020 05:00:00;21,11;53,57;23,62;;Data er manuelt kontrolleret
16-06-2020 04:30:00;14,42;57,37;15,12;;Data er manuelt kontrolleret
16-06-2020 04:00:00;15,36;58,49;15,77;;Data er manuelt kontrolleret
16-06-2020 03:30:00;18,4;57,61;18,5;;Data er manuelt kontrolleret
16-06-2020 03:00:00;14,28;;14,33;;Data er manuelt kontrolleret
16-06-2020 02:30:00;13,84;64,04;14,06;;Data er manuelt kontrolleret
16-06-2020 02:00:00;9,43;68,62;9,38;;Data er manuelt kontrolleret
16-06-2020 01:30:00;10,51;70,03;10,48;;Data er manuelt kontrolleret
16-06-2020 01:00:00;;67,18;;;Data er manuelt kontrolleret
16-06-2020 00:30:00;13,88;65,43;14,04;;Data er manuelt kontrolleret
16-06-2020 00:00:00;9,18;70,87;9,09;9,16;Data er manuelt kontrolleret
15-06-2020 23:30:00;8,84;72,93;8,75;;Data er manuelt kontrolleret
15-06-2020 23:00:00;10,2;73,44;10,08;;Data er manuelt kontrolleret
15-06-2020 22:30:00;11,92;70,52;11,85;;Data er manuelt kontrolleret
15-06-2020 22:00:00;9,01;68,71;9,08;;Data er manuelt kontrolleret
15-06-2020 21:30:00;9,82;72,74;9,94;;Data er manuelt kontrolleret
15-06-2020 21:00:00;14,18;68,1;14;;Data er manuelt kontrolleret
15-06-2020 20:30:00;9,87;73,41;9,98;;Data er manuelt kontrolleret
15-06-2020 20:00:00;7,62;78,63;7,75;;Data er manuelt kontrolleret
15-06-2020 19:30:00;8,01;82,88;8,44;;Data er manuelt kontrolleret
15-06-2020 19:00:00;17,32;86,87;18,6;;Data er manuelt kontrolleret
15-06-2020 18:30:00;19,42;86,27;21,55;;Data er manuelt kontrolleret
15-06-2020 18:00:00;19,69;86,45;22,53;;Data er manuelt kontrolleret
15-06-2020 17:30:00;17,92;88,45;20,95;;Data er manuelt kontrolleret
15-06-2020 17:00:00;8,78;98,1;9,87;;Data er manuelt kontrolleret
15-06-2020 16:30:00;7,35;96,41;8,67;;Data er manuelt kontrolleret
15-06-2020 16:00:00;11,01;91,68;13,5;;Data er manuelt kontrolleret
15-06-2020 15:30:00;11,3;92,73;13,33;;Data er manuelt kontrolleret
15-06-2020 15:00:00;11,3;94,15;14,41;;Data er manuelt kontrolleret
15-06-2020 14:30:00;9,9;95,09;12,7;;Data er manuelt kontrolleret
15-06-2020 14:00:00;8,68;92,81;10,81;;Data er manuelt kontrolleret
15-06-2020 13:30:00;11,22;89,66;14,2;;Data er manuelt kontrolleret
15-06-2020 13:00:00;11,14;89,76;13,95;;Data er manuelt kontrolleret
15-06-2020 12:30:00;9,22;91,08;11,72;;Data er manuelt kontrolleret
15-06-2020 12:00:00;11,72;87,99;15,12;;Data er manuelt kontrolleret
15-06-2020 11:30:00;7,72;91,1;9,75;;Data er manuelt kontrolleret
15-06-2020 11:00:00;7,28;86,61;9,23;;Data er manuelt kontrolleret
15-06-2020 10:30:00;10,61;77,71;13,7;;Data er manuelt kontrolleret
15-06-2020 10:00:00;20,73;57,56;29,86;;Data er manuelt kontrolleret
15-06-2020 09:30:00;19,86;52,78;29,88;;Data er manuelt kontrolleret
15-06-2020 09:00:00;13,59;56,2;19,14;;Data er manuelt kontrolleret
15-06-2020 08:30:00;13,97;57,39;18,61;;Data er manuelt kontrolleret
15-06-2020 08:00:00;12,39;60,94;16,95;;Data er manuelt kontrolleret
